transaction_id,sale_id,product_code,customer_id,date,price,discounts_applied,order_status
AAA113368,2,ppolo,,4/4/2023,15.15,,Order Fulfilled
AAA113368,3,ph_white,,4/4/2023,24.04,15%h,Order Fulfilled
AAA113368,4,ojean,,4/4/2023,33.25,,Order Fulfilled
AAA113369,1,pt_white,,4/4/2023,12.12,,Order Fulfilled
AAA113369,2,vpolo,,4/4/2023,15.45,,Order Fulfilled
AAA113369,3,vt_black,,4/4/2023,12.36,,Order Fulfilled
AAA113370,1,oh_white,jell9446,4/4/2023,21.28,odis,Order Fulfilled
AAA113370,2,ot_black,jell9446,4/4/2023,9.12,odis,Order Fulfilled
AAA113370,3,ph_white,jell9446,4/4/2023,28.28,,Order Fulfilled
AAA113371,1,vh_grey,,4/4/2023,28.84,,Order Fulfilled
AAA113372,1,ot_white,evau6573,4/4/2023,9.12,odis,Order Fulfilled
AAA113373,1,vt_white,wrob9297,4/4/2023,12.36,,Order Fulfilled
AAA113374,1,ojean,swar4603,4/4/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113375,1,pt_grey,jrob4936,4/4/2023,12.12,,Order Fulfilled
AAA113375,2,pjean,jrob4936,4/4/2023,31.82,10%pm,Order Fulfilled
AAA113375,3,vt_grey,jrob4936,4/4/2023,12.36,,Order Fulfilled
AAA113376,1,vt_black,mmcc3245,4/4/2023,12.36,,Order Fulfilled
AAA113376,2,vt_grey,mmcc3245,4/4/2023,12.36,,Order Fulfilled
AAA113376,3,pt_black,mmcc3245,4/4/2023,6.06,2f3,Order Fulfilled
AAA113377,1,ot_white,,4/4/2023,11.4,,Order Fulfilled
AAA113378,1,pt_grey,,4/4/2023,12.12,,Order Fulfilled
AAA113378,2,ot_black,,4/4/2023,11.4,,Order Fulfilled
AAA113378,3,ot_grey,,4/4/2023,5.7,2f3,Order Fulfilled
AAA113379,1,ph_white,,4/5/2023,28.28,,Order Fulfilled
AAA113379,2,ph_grey,,4/5/2023,28.28,,Order Fulfilled
AAA113379,3,oh_white,,4/5/2023,26.6,,Order Fulfilled
AAA113380,1,ot_black,,4/5/2023,11.4,,Order Fulfilled
AAA113381,1,ojean,jmay2989,4/5/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113382,1,pt_white,eodo4935,4/5/2023,12.12,,Order Fulfilled
AAA113382,2,pt_white,eodo4935,4/5/2023,12.12,,Order Fulfilled
AAA113382,3,pt_black,eodo4935,4/5/2023,6.06,2f3,Order Fulfilled
AAA113383,1,pt_white,cfos4259,4/5/2023,12.12,,Order Fulfilled
AAA113384,1,pt_white,,4/5/2023,12.12,,Order Fulfilled
AAA113385,1,oh_white,bpat7385,4/5/2023,21.28,odis,Order Fulfilled
AAA113385,2,vh_black,bpat7385,4/5/2023,28.84,,Order Fulfilled
AAA113386,1,ojean,,4/5/2023,33.25,,Order Fulfilled
AAA113387,1,ot_grey,,4/5/2023,11.4,,Order Fulfilled
AAA113387,2,ph_black,,4/5/2023,28.28,,Order Fulfilled
AAA113387,3,vt_black,,4/5/2023,12.36,,Order Fulfilled
AAA113387,4,pt_white,,4/5/2023,6.06,2f3,Order Fulfilled
AAA113387,5,ppolo,,4/5/2023,15.15,,Order Fulfilled
AAA113388,1,vjean,amar8355,4/5/2023,32.45,10%pm,Order Fulfilled
AAA113388,2,ot_black,amar8355,4/5/2023,9.12,odis,Order Fulfilled
AAA113388,3,opolo,amar8355,4/5/2023,11.4,odis,Order Fulfilled
AAA113389,1,pt_black,bfre4895,4/5/2023,12.12,,Order Fulfilled
AAA113390,1,vt_grey,ewhi2181,4/5/2023,12.36,,Order Fulfilled
AAA113390,2,oh_grey,ewhi2181,4/5/2023,21.28,odis,Order Fulfilled
AAA113390,3,ot_grey,ewhi2181,4/5/2023,9.12,odis,Order Fulfilled
AAA113391,1,pt_white,csmi7741,4/5/2023,12.12,,Order Fulfilled
AAA113391,2,vt_grey,csmi7741,4/5/2023,12.36,,Order Fulfilled
AAA113391,3,pt_white,csmi7741,4/5/2023,6.06,2f3,Order Fulfilled
AAA113392,1,vjean,,4/5/2023,36.05,,Order Fulfilled
AAA113392,2,vt_white,,4/5/2023,12.36,,Order Fulfilled
AAA113392,3,pt_white,,4/5/2023,12.12,,Order Fulfilled
AAA113393,1,ot_white,smar5290,4/5/2023,9.12,odis,Order Fulfilled
AAA113393,2,vpolo,smar5290,4/5/2023,15.45,,Order Fulfilled
AAA113393,3,ot_black,smar5290,4/5/2023,9.12,odis,Order Fulfilled
AAA113394,1,vt_black,,4/5/2023,12.36,,Order Fulfilled
AAA113395,1,opolo,,4/5/2023,14.25,,Order Fulfilled
AAA113395,2,vt_grey,,4/5/2023,12.36,,Order Fulfilled
AAA113395,3,ot_grey,,4/5/2023,11.4,,Order Fulfilled
AAA113396,1,ph_grey,,4/5/2023,28.28,,Order Fulfilled
AAA113397,1,vh_grey,kgar4494,4/5/2023,28.84,,Order Fulfilled
AAA113398,1,ojean,acop6677,4/5/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113399,1,vt_white,blop2963,4/5/2023,12.36,,Order Fulfilled
AAA113399,2,opolo,blop2963,4/5/2023,11.4,odis,Order Fulfilled
AAA113399,3,oh_white,blop2963,4/5/2023,21.28,odis,Order Fulfilled
AAA113400,1,ph_grey,kric1671,4/5/2023,28.28,,Order Fulfilled
AAA113401,1,ot_white,jhil7997,4/5/2023,9.12,odis,Order Fulfilled
AAA113402,1,ot_black,jrio6771,4/5/2023,9.12,odis,Order Fulfilled
AAA113402,2,ot_white,jrio6771,4/5/2023,9.12,odis,Order Fulfilled
AAA113403,1,pt_grey,,4/5/2023,12.12,,Order Fulfilled
AAA113403,2,pt_black,,4/5/2023,12.12,,Order Fulfilled
AAA113403,3,ot_white,,4/5/2023,5.7,2f3,Order Fulfilled
AAA113404,1,ot_black,,4/5/2023,11.4,,Order Fulfilled
AAA113405,1,ot_white,afra2488,4/5/2023,9.12,odis,Order Fulfilled
AAA113406,1,vjean,,4/5/2023,36.05,,Order Fulfilled
AAA113407,1,vh_black,kedw8201,4/5/2023,28.84,,Order Fulfilled
AAA113408,1,vh_grey,jmil8583,4/5/2023,28.84,,Order Fulfilled
AAA113408,2,opolo,jmil8583,4/5/2023,11.4,odis,Order Fulfilled
AAA113408,3,pt_grey,jmil8583,4/5/2023,12.12,,Order Fulfilled
AAA113409,1,ppolo,rhar7095,4/5/2023,15.15,,Order Fulfilled
AAA113409,2,ot_white,rhar7095,4/5/2023,9.12,odis,Order Fulfilled
AAA113410,1,opolo,,4/5/2023,14.25,,Order Fulfilled
AAA113410,2,opolo,,4/5/2023,14.25,,Order Fulfilled
AAA113411,1,ojean,,4/5/2023,33.25,,Order Fulfilled
AAA113412,1,oh_black,,4/5/2023,26.6,,Order Fulfilled
AAA113413,1,ot_black,,4/5/2023,11.4,,Order Fulfilled
AAA113414,1,vh_grey,,4/5/2023,28.84,,Order Fulfilled
AAA113415,1,vh_black,ccas1435,4/5/2023,28.84,,Order Fulfilled
AAA113416,1,vh_grey,,4/5/2023,28.84,,Order Fulfilled
AAA113417,1,pt_white,,4/5/2023,12.12,,Order Fulfilled
AAA113417,2,vh_grey,,4/5/2023,24.51,15%h,Order Fulfilled
AAA113417,3,ph_black,,4/5/2023,24.04,15%h,Order Fulfilled
AAA113417,4,ot_white,,4/5/2023,11.4,,Order Fulfilled
AAA113417,5,ojean,,4/5/2023,16.62,2f3,Order Fulfilled
AAA113418,1,ot_white,,4/5/2023,11.4,,Order Fulfilled
AAA113419,1,ot_white,ssim4326,4/5/2023,9.12,odis,Order Fulfilled
AAA113419,2,ph_grey,ssim4326,4/5/2023,28.28,,Order Fulfilled
AAA113420,1,opolo,,4/5/2023,14.25,,Order Fulfilled
AAA113420,2,vpolo,,4/5/2023,15.45,,Order Fulfilled
AAA113420,3,pt_white,,4/5/2023,12.12,,Order Fulfilled
AAA113421,1,ot_white,kbar4490,4/5/2023,9.12,odis,Order Fulfilled
AAA113422,1,oh_white,rjoh5111,4/5/2023,21.28,odis,Order Fulfilled
AAA113423,1,oh_white,,4/5/2023,26.6,,Order Fulfilled
AAA113424,1,ot_black,ccon9437,4/5/2023,9.12,odis,Order Fulfilled
AAA113425,1,pt_black,,4/5/2023,12.12,,Order Fulfilled
AAA113425,2,pjean,,4/5/2023,35.35,,Order Fulfilled
AAA113425,3,pt_black,,4/5/2023,12.12,,Order Fulfilled
AAA113426,1,ot_grey,,4/5/2023,11.4,,Order Fulfilled
AAA113426,2,ph_black,,4/5/2023,28.28,,Order Fulfilled
AAA113426,3,vpolo,,4/5/2023,15.45,,Order Fulfilled
AAA113426,4,pt_black,,4/5/2023,12.12,,Order Fulfilled
AAA113427,1,ot_black,,4/5/2023,11.4,,Order Fulfilled
AAA113427,2,ot_grey,,4/5/2023,11.4,,Order Fulfilled
AAA113427,3,pt_black,,4/5/2023,6.06,2f3,Order Fulfilled
AAA113428,1,ot_black,,4/5/2023,11.4,,Order Fulfilled
AAA113429,1,oh_grey,,4/5/2023,26.6,,Order Fulfilled
AAA113430,1,vt_grey,,4/5/2023,12.36,,Order Fulfilled
AAA113430,2,oh_white,,4/5/2023,26.6,,Order Fulfilled
AAA113430,3,ppolo,,4/5/2023,15.15,,Order Fulfilled
AAA113431,1,pt_black,,4/5/2023,12.12,,Order Fulfilled
AAA113431,2,ot_white,,4/5/2023,11.4,,Order Fulfilled
AAA113431,3,ot_grey,,4/5/2023,5.7,2f3,Order Fulfilled
AAA113432,1,oh_black,,4/5/2023,26.6,,Order Fulfilled
AAA113433,1,ph_white,,4/5/2023,28.28,,Order Fulfilled
AAA113434,1,ph_black,ksan6039,4/5/2023,28.28,,Order Fulfilled
AAA113435,1,ojean,,4/5/2023,33.25,,Order Fulfilled
AAA113436,1,vpolo,,4/5/2023,15.45,,Order Fulfilled
AAA113436,2,opolo,,4/5/2023,14.25,,Order Fulfilled
AAA113436,3,ot_grey,,4/5/2023,11.4,,Order Fulfilled
AAA113436,4,ot_white,,4/5/2023,11.4,,Order Fulfilled
AAA113437,1,vt_grey,,4/5/2023,12.36,,Order Fulfilled
AAA113438,1,vt_black,bsmi8077,4/5/2023,12.36,,Order Fulfilled
AAA113439,1,oh_black,,4/5/2023,26.6,,Order Fulfilled
AAA113440,1,vjean,rpar5415,4/5/2023,32.45,10%pm,Order Fulfilled
AAA113441,1,opolo,kfie9560,4/5/2023,11.4,odis,Order Fulfilled
AAA113441,2,ojean,kfie9560,4/5/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113441,3,vt_grey,kfie9560,4/5/2023,12.36,,Order Fulfilled
AAA113442,1,vh_black,,4/5/2023,28.84,,Order Fulfilled
AAA113443,1,ot_grey,,4/5/2023,11.4,,Order Fulfilled
AAA113444,1,pt_white,,4/5/2023,12.12,,Order Fulfilled
AAA113445,1,ppolo,ksum1171,4/5/2023,15.15,,Order Fulfilled
AAA113446,1,opolo,rtur2268,4/5/2023,11.4,odis,Order Fulfilled
AAA113447,1,oh_grey,irod6865,4/5/2023,21.28,odis,Order Fulfilled
AAA113448,1,vjean,dwil1788,4/5/2023,32.45,10%pm,Order Fulfilled
AAA113448,2,pjean,dwil1788,4/5/2023,31.82,10%pm,Order Fulfilled
AAA113448,3,vt_black,dwil1788,4/5/2023,12.36,,Order Fulfilled
AAA113448,4,oh_grey,dwil1788,4/5/2023,18.09,"15%h, odis",Order Fulfilled
AAA113449,1,ot_grey,mmor6875,4/5/2023,9.12,odis,Order Fulfilled
AAA113449,2,ppolo,mmor6875,4/5/2023,15.15,,Order Fulfilled
AAA113449,3,pt_grey,mmor6875,4/5/2023,12.12,,Order Fulfilled
AAA113449,4,pt_grey,mmor6875,4/5/2023,6.06,2f3,Order Fulfilled
AAA113449,5,pt_white,mmor6875,4/5/2023,12.12,,Order Fulfilled
AAA113450,1,pt_black,vsmi9286,4/5/2023,12.12,,Order Fulfilled
AAA113450,2,ot_white,vsmi9286,4/5/2023,9.12,odis,Order Fulfilled
AAA113450,3,opolo,vsmi9286,4/5/2023,5.7,"odis, 2f3",Order Fulfilled
AAA113451,1,vt_black,agre5909,4/5/2023,12.36,,Order Fulfilled
AAA113451,2,vt_white,agre5909,4/5/2023,12.36,,Order Fulfilled
AAA113451,3,ot_white,agre5909,4/5/2023,4.56,"odis, 2f3",Order Fulfilled
AAA113452,1,vt_grey,vcoo9009,4/5/2023,12.36,,Order Fulfilled
AAA113453,1,ot_grey,djoh3451,4/5/2023,9.12,odis,Order Fulfilled
AAA113454,1,pt_grey,kban1046,4/5/2023,12.12,,Order Fulfilled
AAA113454,2,vt_grey,kban1046,4/5/2023,12.36,,Order Fulfilled
AAA113454,3,pt_black,kban1046,4/5/2023,6.06,2f3,Order Fulfilled
AAA113455,1,pt_white,lle9041,4/5/2023,12.12,,Order Fulfilled
AAA113455,2,ot_black,lle9041,4/5/2023,9.12,odis,Order Fulfilled
AAA113455,3,ppolo,lle9041,4/5/2023,7.58,2f3,Order Fulfilled
AAA113456,1,oh_grey,,4/5/2023,26.6,,Order Fulfilled
AAA113457,1,oh_grey,ecoo5679,4/5/2023,21.28,odis,Order Fulfilled
AAA113458,1,vt_grey,,4/5/2023,12.36,,Order Fulfilled
AAA113459,1,pjean,,4/5/2023,35.35,,Order Fulfilled
AAA113459,2,vt_black,,4/5/2023,12.36,,Order Fulfilled
AAA113460,1,ojean,,4/5/2023,33.25,,Order Fulfilled
AAA113460,2,ot_black,,4/5/2023,11.4,,Order Fulfilled
AAA113460,3,vt_white,,4/5/2023,12.36,,Order Fulfilled
AAA113461,1,opolo,,4/5/2023,14.25,,Order Fulfilled
AAA113462,1,vt_black,,4/5/2023,12.36,,Order Fulfilled
AAA113463,1,pt_black,ling1650,4/5/2023,12.12,,Order Fulfilled
AAA113463,2,ot_white,ling1650,4/5/2023,9.12,odis,Order Fulfilled
AAA113463,3,pt_white,ling1650,4/5/2023,6.06,2f3,Order Fulfilled
AAA113463,4,ot_white,ling1650,4/5/2023,9.12,odis,Order Fulfilled
AAA113463,5,pt_white,ling1650,4/5/2023,12.12,,Order Fulfilled
AAA113464,1,ot_white,,4/5/2023,11.4,,Order Fulfilled
AAA113465,1,ph_white,,4/5/2023,28.28,,Order Fulfilled
AAA113465,2,oh_grey,,4/5/2023,26.6,,Order Fulfilled
AAA113465,3,ot_white,,4/5/2023,11.4,,Order Fulfilled
AAA113465,4,pt_grey,,4/5/2023,12.12,,Order Fulfilled
AAA113465,5,ot_white,,4/5/2023,5.7,2f3,Order Fulfilled
AAA113466,1,ph_grey,dpet4012,4/5/2023,24.04,15%h,Order Fulfilled
AAA113466,2,opolo,dpet4012,4/5/2023,11.4,odis,Order Fulfilled
AAA113466,3,vjean,dpet4012,4/5/2023,32.45,10%pm,Order Fulfilled
AAA113467,1,ot_grey,wmay3461,4/5/2023,9.12,odis,Order Fulfilled
AAA113468,1,pt_black,jmor8585,4/5/2023,12.12,,Order Fulfilled
AAA113468,2,opolo,jmor8585,4/5/2023,11.4,odis,Order Fulfilled
AAA113468,3,vpolo,jmor8585,4/5/2023,15.45,,Order Fulfilled
AAA113468,4,opolo,jmor8585,4/5/2023,11.4,odis,Order Fulfilled
AAA113469,1,ot_white,,4/5/2023,11.4,,Order Fulfilled
AAA113470,1,pjean,ebro4438,4/5/2023,31.82,10%pm,Order Fulfilled
AAA113471,1,vpolo,csmi2513,4/5/2023,15.45,,Order Fulfilled
AAA113472,1,ph_black,spet6482,4/5/2023,28.28,,Order Fulfilled
AAA113472,2,opolo,spet6482,4/5/2023,11.4,odis,Order Fulfilled
AAA113472,3,pt_grey,spet6482,4/5/2023,12.12,,Order Fulfilled
AAA113473,1,vt_grey,,4/5/2023,12.36,,Order Fulfilled
AAA113474,1,ot_black,,4/5/2023,11.4,,Order Fulfilled
AAA113475,1,ot_white,wkey5330,4/5/2023,9.12,odis,Order Fulfilled
AAA113476,1,ot_white,abai6393,4/5/2023,9.12,odis,Order Fulfilled
AAA113477,1,ot_white,,4/5/2023,11.4,,Order Fulfilled
AAA113478,1,opolo,,4/5/2023,14.25,,Order Fulfilled
AAA113478,2,opolo,,4/5/2023,14.25,,Order Fulfilled
AAA113478,3,vt_black,,4/5/2023,12.36,,Order Fulfilled
AAA113479,1,vt_black,apec6345,4/5/2023,12.36,,Order Fulfilled
AAA113480,1,ot_grey,pree3388,4/5/2023,9.12,odis,Order Fulfilled
AAA113480,2,vt_white,pree3388,4/5/2023,12.36,,Order Fulfilled
AAA113481,1,vh_grey,sgar5328,4/5/2023,28.84,,Order Fulfilled
AAA113482,1,pt_grey,,4/5/2023,12.12,,Order Fulfilled
AAA113482,2,ot_grey,,4/5/2023,11.4,,Order Fulfilled
AAA113482,3,vt_black,,4/5/2023,6.18,2f3,Order Fulfilled
AAA113483,1,vt_grey,,4/6/2023,12.36,,Order Fulfilled
AAA113483,2,ppolo,,4/6/2023,15.15,,Order Fulfilled
AAA113483,3,ph_white,,4/6/2023,28.28,,Order Fulfilled
AAA113483,4,vt_grey,,4/6/2023,12.36,,Order Fulfilled
AAA113484,1,ot_black,,4/6/2023,11.4,,Order Fulfilled
AAA113484,2,pt_white,,4/6/2023,12.12,,Order Fulfilled
AAA113485,1,ot_white,,4/6/2023,11.4,,Order Fulfilled
AAA113485,2,ot_black,,4/6/2023,11.4,,Order Fulfilled
AAA113485,3,vt_grey,,4/6/2023,6.18,2f3,Order Fulfilled
AAA113486,1,ot_grey,,4/6/2023,11.4,,Order Fulfilled
AAA113487,1,vt_grey,,4/6/2023,12.36,,Order Fulfilled
AAA113487,2,ojean,,4/6/2023,33.25,,Order Fulfilled
AAA113487,3,pt_grey,,4/6/2023,12.12,,Order Fulfilled
AAA113488,1,ot_black,,4/6/2023,11.4,,Order Fulfilled
AAA113489,1,vt_white,,4/6/2023,12.36,,Order Fulfilled
AAA113489,2,pt_white,,4/6/2023,12.12,,Order Fulfilled
AAA113490,1,vjean,jlop2159,4/6/2023,32.45,10%pm,Order Fulfilled
AAA113491,1,ot_white,tril8911,4/6/2023,9.12,odis,Order Fulfilled
AAA113492,1,ot_black,ntay9985,4/6/2023,9.12,odis,Order Fulfilled
AAA113493,1,ot_white,ljoh2872,4/6/2023,9.12,odis,Order Fulfilled
AAA113494,1,vt_white,,4/6/2023,12.36,,Order Fulfilled
AAA113494,2,vt_grey,,4/6/2023,12.36,,Order Fulfilled
AAA113495,1,vh_white,jmil1895,4/6/2023,28.84,,Order Fulfilled
AAA113496,1,vt_black,,4/6/2023,12.36,,Order Fulfilled
AAA113496,2,pt_white,,4/6/2023,12.12,,Order Fulfilled
AAA113496,3,vt_black,,4/6/2023,6.18,2f3,Order Fulfilled
AAA113497,1,vpolo,msco1750,4/6/2023,15.45,,Order Fulfilled
AAA113497,2,oh_black,msco1750,4/6/2023,21.28,odis,Order Fulfilled
AAA113497,3,vpolo,msco1750,4/6/2023,15.45,,Order Fulfilled
AAA113498,1,oh_white,kree2119,4/6/2023,21.28,odis,Order Fulfilled
AAA113498,2,ot_grey,kree2119,4/6/2023,9.12,odis,Order Fulfilled
AAA113498,3,pt_grey,kree2119,4/6/2023,12.12,,Order Fulfilled
AAA113498,4,ph_grey,kree2119,4/6/2023,14.14,2f3,Order Fulfilled
AAA113498,5,vt_grey,kree2119,4/6/2023,12.36,,Order Fulfilled
AAA113499,1,ot_white,,4/6/2023,11.4,,Order Fulfilled
AAA113499,2,vjean,,4/6/2023,36.05,,Order Fulfilled
AAA113499,3,ot_grey,,4/6/2023,11.4,,Order Fulfilled
AAA113500,1,vt_grey,,4/6/2023,12.36,,Order Fulfilled
AAA113500,2,vt_grey,,4/6/2023,12.36,,Order Fulfilled
AAA113500,3,pt_grey,,4/6/2023,6.06,2f3,Order Fulfilled
AAA113501,1,vt_white,,4/6/2023,12.36,,Order Fulfilled
AAA113502,1,ot_grey,mvel4632,4/6/2023,9.12,odis,Order Fulfilled
AAA113503,1,vh_black,,4/6/2023,28.84,,Order Fulfilled
AAA113504,1,vpolo,,4/6/2023,15.45,,Order Fulfilled
AAA113505,1,opolo,ealv5118,4/6/2023,11.4,odis,Order Fulfilled
AAA113506,1,vpolo,,4/6/2023,15.45,,Order Fulfilled
AAA113507,1,ppolo,,4/6/2023,15.15,,Order Fulfilled
AAA113508,1,pt_white,nadk6499,4/6/2023,12.12,,Order Fulfilled
AAA113509,1,vt_white,,4/6/2023,12.36,,Order Fulfilled
AAA113509,2,ot_white,,4/6/2023,11.4,,Order Fulfilled
AAA113509,3,opolo,,4/6/2023,7.12,2f3,Order Fulfilled
AAA113509,4,ot_grey,,4/6/2023,11.4,,Order Fulfilled
AAA113510,1,vjean,,4/6/2023,36.05,,Order Fulfilled
AAA113511,1,ojean,,4/6/2023,33.25,,Order Fulfilled
AAA113511,2,pt_grey,,4/6/2023,12.12,,Order Fulfilled
AAA113511,3,ot_white,,4/6/2023,11.4,,Order Fulfilled
AAA113511,4,vpolo,,4/6/2023,7.72,2f3,Order Fulfilled
AAA113512,1,vh_black,,4/6/2023,28.84,,Order Fulfilled
AAA113512,2,ph_grey,,4/6/2023,28.28,,Order Fulfilled
AAA113512,3,pt_white,,4/6/2023,12.12,,Order Fulfilled
AAA113513,1,vh_grey,hrod2389,4/6/2023,28.84,,Order Fulfilled
AAA113514,1,ot_grey,vjon2299,4/6/2023,9.12,odis,Order Fulfilled
AAA113514,2,ph_white,vjon2299,4/6/2023,28.28,,Order Fulfilled
AAA113514,3,ot_white,vjon2299,4/6/2023,9.12,odis,Order Fulfilled
AAA113515,1,vjean,,4/6/2023,36.05,,Order Fulfilled
AAA113516,1,oh_white,,4/6/2023,26.6,,Order Fulfilled
AAA113517,1,oh_grey,,4/6/2023,26.6,,Order Fulfilled
AAA113518,1,vt_black,kund4567,4/6/2023,12.36,,Order Fulfilled
AAA113518,2,pt_white,kund4567,4/6/2023,12.12,,Order Fulfilled
AAA113518,3,ppolo,kund4567,4/6/2023,7.58,2f3,Order Fulfilled
AAA113518,4,vt_grey,kund4567,4/6/2023,12.36,,Order Fulfilled
AAA113519,1,vpolo,,4/6/2023,15.45,,Order Fulfilled
AAA113520,1,vh_grey,,4/6/2023,28.84,,Order Fulfilled
AAA113521,1,pt_grey,cbro6452,4/6/2023,12.12,,Order Fulfilled
AAA113522,1,oh_black,cper8080,4/6/2023,21.28,odis,Order Fulfilled
AAA113523,1,vt_black,,4/6/2023,12.36,,Order Fulfilled
AAA113523,2,ot_black,,4/6/2023,11.4,,Order Fulfilled
AAA113523,3,ppolo,,4/6/2023,7.58,2f3,Order Fulfilled
AAA113524,1,ot_grey,rhar7920,4/6/2023,9.12,odis,Order Fulfilled
AAA113524,2,vt_white,rhar7920,4/6/2023,12.36,,Order Fulfilled
AAA113524,3,pt_white,rhar7920,4/6/2023,6.06,2f3,Order Fulfilled
AAA113524,4,ph_black,rhar7920,4/6/2023,28.28,,Order Fulfilled
AAA113525,1,vpolo,thaw4194,4/6/2023,15.45,,Order Fulfilled
AAA113526,1,vt_grey,,4/6/2023,12.36,,Order Fulfilled
AAA113527,1,oh_white,csha9320,4/6/2023,21.28,odis,Order Fulfilled
AAA113527,2,opolo,csha9320,4/6/2023,11.4,odis,Order Fulfilled
AAA113528,1,ot_white,,4/6/2023,11.4,,Order Fulfilled
AAA113529,1,vt_black,,4/6/2023,12.36,,Order Fulfilled
AAA113530,1,ot_grey,twas4361,4/6/2023,9.12,odis,Order Fulfilled
AAA113530,2,vt_grey,twas4361,4/6/2023,12.36,,Order Fulfilled
AAA113530,3,vh_grey,twas4361,4/6/2023,14.42,2f3,Order Fulfilled
AAA113531,1,vt_black,javi4975,4/6/2023,12.36,,Order Fulfilled
AAA113532,1,vt_white,,4/6/2023,12.36,,Order Fulfilled
AAA113533,1,ojean,,4/6/2023,33.25,,Order Fulfilled
AAA113533,2,ojean,,4/6/2023,33.25,,Order Fulfilled
AAA113533,3,vt_white,,4/6/2023,12.36,,Order Fulfilled
AAA113534,1,pt_black,,4/6/2023,12.12,,Order Fulfilled
AAA113535,1,ot_black,norr2330,4/6/2023,9.12,odis,Order Fulfilled
AAA113536,1,ojean,fjoh8557,4/6/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113536,2,oh_grey,fjoh8557,4/6/2023,18.09,"15%h, odis",Order Fulfilled
AAA113536,3,pjean,fjoh8557,4/6/2023,31.82,10%pm,Order Fulfilled
AAA113537,1,opolo,,4/6/2023,14.25,,Order Fulfilled
AAA113537,2,ojean,,4/6/2023,33.25,,Order Fulfilled
AAA113538,1,oh_black,rben9221,4/6/2023,21.28,odis,Order Fulfilled
AAA113539,1,oh_black,,4/6/2023,26.6,,Order Fulfilled
AAA113540,1,pt_grey,sleo4624,4/6/2023,12.12,,Order Fulfilled
AAA113541,1,ot_white,,4/6/2023,11.4,,Order Fulfilled
AAA113541,2,vh_white,,4/6/2023,28.84,,Order Fulfilled
AAA113541,3,pt_grey,,4/6/2023,12.12,,Order Fulfilled
AAA113542,1,ot_black,,4/6/2023,11.4,,Order Fulfilled
AAA113543,1,pt_white,jcar9397,4/6/2023,12.12,,Order Fulfilled
AAA113544,1,ph_grey,,4/6/2023,28.28,,Order Fulfilled
AAA113544,2,ot_white,,4/6/2023,11.4,,Order Fulfilled
AAA113544,3,ot_black,,4/6/2023,11.4,,Order Fulfilled
AAA113544,4,ot_black,,4/6/2023,5.7,2f3,Order Fulfilled
AAA113545,1,ppolo,,4/6/2023,15.15,,Order Fulfilled
AAA113545,2,ot_grey,,4/6/2023,11.4,,Order Fulfilled
AAA113546,1,pt_black,,4/6/2023,12.12,,Order Fulfilled
AAA113547,1,ph_white,,4/6/2023,28.28,,Order Fulfilled
AAA113547,2,vpolo,,4/6/2023,15.45,,Order Fulfilled
AAA113547,3,ot_black,,4/6/2023,11.4,,Order Fulfilled
AAA113548,1,ojean,nroj3248,4/6/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113549,1,pt_grey,cwol6223,4/6/2023,12.12,,Order Fulfilled
AAA113550,1,opolo,ashe2325,4/6/2023,11.4,odis,Order Fulfilled
AAA113551,1,vh_black,jhil8905,4/6/2023,28.84,,Order Fulfilled
AAA113552,1,ph_black,sbro8866,4/6/2023,28.28,,Order Fulfilled
AAA113553,1,ph_grey,jodo4279,4/6/2023,28.28,,Order Fulfilled
AAA113554,1,ot_grey,,4/6/2023,11.4,,Order Fulfilled
AAA113555,1,pjean,,4/6/2023,35.35,,Order Fulfilled
AAA113556,1,vt_black,apal3493,4/6/2023,12.36,,Order Fulfilled
AAA113556,2,vpolo,apal3493,4/6/2023,15.45,,Order Fulfilled
AAA113556,3,ojean,apal3493,4/6/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113557,1,opolo,,4/6/2023,14.25,,Order Fulfilled
AAA113558,1,ojean,,4/6/2023,33.25,,Order Fulfilled
AAA113558,2,oh_white,,4/6/2023,22.61,15%h,Order Fulfilled
AAA113558,3,ot_white,,4/6/2023,11.4,,Order Fulfilled
AAA113559,1,ojean,mher3508,4/6/2023,23.94,"10%pm, odis",Order Fulfilled
AAA113560,1,ot_white,lnun4558,4/6/2023,9.12,odis,Order Fulfilled
AAA113561,1,vt_black,mkei3271,4/6/2023,12.36,,Order Fulfilled
AAA113561,2,pt_white,mkei3271,4/6/2023,12.12,,Order Fulfilled
AAA113561,3,ot_grey,mkei3271,4/6/2023,4.56,"odis, 2f3",Order Fulfilled
AAA113561,4,ot_black,mkei3271,4/6/2023,9.12,odis,Order Fulfilled
AAA113562,1,ot_grey,pros8441,4/6/2023,9.12,odis,Order Fulfilled
AAA113562,2,vt_grey,pros8441,4/6/2023,12.36,,Order Fulfilled
AAA113562,3,ot_grey,pros8441,4/6/2023,4.56,"odis, 2f3",Order Fulfilled
AAA113563,1,ot_grey,,4/6/2023,11.4,,Order Fulfilled
