transaction_id,sale_id,product,member_id,date
AAA120254,1,ot_white,,2023-10-29
AAA120254,2,vh_white,,2023-10-29
AAA120254,3,vt_grey,,2023-10-29
AAA120255,1,ph_white,,2023-10-29
AAA120255,2,opolo,,2023-10-29
AAA120256,1,oh_grey,tmar5176,2023-10-29
AAA120256,2,opolo,tmar5176,2023-10-29
AAA120257,1,oh_grey,,2023-10-29
AAA120258,1,opolo,,2023-10-29
AAA120259,1,ot_white,ahof3332,2023-10-29
AAA120260,1,vjean,,2023-10-29
AAA120261,1,ppolo,,2023-10-29
AAA120261,2,oh_grey,,2023-10-29
AAA120262,1,vpolo,,2023-10-29
AAA120262,2,ot_grey,,2023-10-29
AAA120263,1,opolo,kdic2122,2023-10-29
AAA120264,1,vpolo,band9618,2023-10-29
AAA120265,1,ph_black,,2023-10-29
AAA120265,2,ot_grey,,2023-10-29
AAA120265,3,vt_grey,,2023-10-29
AAA120266,1,opolo,jgon8636,2023-10-29
AAA120267,1,ppolo,,2023-10-29
AAA120268,1,ojean,,2023-10-29
AAA120269,1,vt_black,geva4049,2023-10-29
AAA120270,1,pt_black,,2023-10-29
AAA120271,1,vt_grey,,2023-10-29
AAA120272,1,vpolo,friv3529,2023-10-29
AAA120273,1,ot_black,,2023-10-29
AAA120274,1,ph_black,,2023-10-29
AAA120275,1,pt_white,,2023-10-29
AAA120276,1,vt_grey,,2023-10-29
AAA120277,1,vpolo,pcox3273,2023-10-29
AAA120278,1,ot_white,,2023-10-29
AAA120279,1,ot_grey,,2023-10-29
AAA120280,1,ot_grey,,2023-10-29
AAA120280,2,pt_grey,,2023-10-29
AAA120280,3,pt_white,,2023-10-29
AAA120281,1,opolo,,2023-10-29
AAA120282,1,oh_white,,2023-10-29
AAA120283,1,ot_grey,msmi1907,2023-10-29
AAA120284,1,vh_white,psmi2084,2023-10-29
AAA120285,1,ot_black,,2023-10-29
AAA120286,1,vpolo,,2023-10-29
AAA120286,2,opolo,,2023-10-29
AAA120287,1,opolo,,2023-10-29
AAA120288,1,opolo,,2023-10-29
AAA120288,2,vt_grey,,2023-10-29
AAA120288,3,vt_black,,2023-10-29
AAA120289,1,oh_grey,,2023-10-29
AAA120290,1,vt_grey,,2023-10-29
AAA120291,1,ot_black,mdav4315,2023-10-29
AAA120291,2,vh_white,mdav4315,2023-10-29
AAA120291,3,oh_grey,mdav4315,2023-10-29
AAA120292,1,ojean,jmon1438,2023-10-29
AAA120293,1,ojean,,2023-10-29
AAA120293,2,oh_grey,,2023-10-29
AAA120293,3,ot_black,,2023-10-29
AAA120293,4,ot_grey,,2023-10-29
AAA120294,1,opolo,,2023-10-29
AAA120294,2,ot_black,,2023-10-29
AAA120294,3,vt_grey,,2023-10-29
AAA120295,1,ojean,jgar9328,2023-10-29
AAA120296,1,pt_white,,2023-10-29
AAA120296,2,ot_grey,,2023-10-29
AAA120296,3,vt_black,,2023-10-29
AAA120297,1,pjean,,2023-10-29
AAA120298,1,ph_white,jhaw4010,2023-10-29
AAA120299,1,vt_white,,2023-10-29
AAA120300,1,vt_white,mmar4915,2023-10-29
AAA120300,2,ot_black,mmar4915,2023-10-29
AAA120300,3,ph_white,mmar4915,2023-10-29
AAA120301,1,ot_grey,bbec9347,2023-10-29
AAA120301,2,vh_grey,bbec9347,2023-10-29
AAA120302,1,ph_grey,,2023-10-29
AAA120303,1,ot_grey,,2023-10-29
AAA120304,1,vt_grey,cfer2322,2023-10-29
AAA120304,2,pt_white,cfer2322,2023-10-29
AAA120304,3,vt_black,cfer2322,2023-10-29
AAA120305,1,vh_white,etho2950,2023-10-29
AAA120305,2,opolo,etho2950,2023-10-29
AAA120305,3,pt_white,etho2950,2023-10-29
AAA120306,1,ppolo,jpen3205,2023-10-29
AAA120306,2,pt_white,jpen3205,2023-10-29
AAA120306,3,pt_grey,jpen3205,2023-10-29
AAA120307,1,vt_white,mbra8271,2023-10-29
AAA120307,2,vt_white,mbra8271,2023-10-29
AAA120307,3,pt_white,mbra8271,2023-10-29
AAA120308,1,vt_grey,mcar6025,2023-10-29
AAA120309,1,ojean,vbla5205,2023-10-29
AAA120310,1,opolo,bcon2591,2023-10-29
AAA120311,1,ppolo,,2023-10-29
AAA120311,2,opolo,,2023-10-29
AAA120311,3,ot_white,,2023-10-29
AAA120312,1,vt_white,djon8422,2023-10-29
AAA120312,2,pt_grey,djon8422,2023-10-29
AAA120312,3,pt_white,djon8422,2023-10-29
AAA120313,1,ot_white,,2023-10-29
AAA120313,2,vt_black,,2023-10-29
AAA120313,3,ot_grey,,2023-10-29
AAA120314,1,ot_black,,2023-10-29
AAA120314,2,oh_white,,2023-10-29
AAA120315,1,vt_grey,,2023-10-29
AAA120316,1,ot_black,,2023-10-29
AAA120317,1,opolo,,2023-10-29
AAA120317,2,vh_grey,,2023-10-29
AAA120317,3,ppolo,,2023-10-29
AAA120317,4,ppolo,,2023-10-29
AAA120318,1,opolo,,2023-10-29
AAA120319,1,opolo,econ1436,2023-10-29
AAA120319,2,vt_grey,econ1436,2023-10-29
AAA120319,3,vt_white,econ1436,2023-10-29
AAA120320,1,vh_white,,2023-10-29
AAA120321,1,ot_white,,2023-10-29
AAA120322,1,vh_black,ayan4495,2023-10-29
AAA120323,1,vjean,,2023-10-29
AAA120324,1,vt_grey,rmoo4794,2023-10-29
AAA120324,2,ot_grey,rmoo4794,2023-10-29
AAA120325,1,ot_black,,2023-10-30
AAA120326,1,pjean,,2023-10-30
AAA120326,2,ot_black,,2023-10-30
AAA120326,3,ppolo,,2023-10-30
AAA120326,4,oh_grey,,2023-10-30
AAA120327,1,vpolo,,2023-10-30
AAA120328,1,vpolo,mmay5248,2023-10-30
AAA120328,2,ot_grey,mmay5248,2023-10-30
AAA120328,3,ot_black,mmay5248,2023-10-30
AAA120329,1,opolo,erog6000,2023-10-30
AAA120330,1,oh_black,jter1846,2023-10-30
AAA120331,1,ot_white,ggar9716,2023-10-30
AAA120332,1,vt_black,,2023-10-30
AAA120332,2,oh_black,,2023-10-30
AAA120332,3,pt_white,,2023-10-30
AAA120332,4,ot_grey,,2023-10-30
AAA120333,1,opolo,,2023-10-30
AAA120334,1,ot_grey,,2023-10-30
AAA120335,1,pt_grey,,2023-10-30
AAA120336,1,ojean,,2023-10-30
AAA120336,2,ot_grey,,2023-10-30
AAA120337,1,ppolo,ldan8606,2023-10-30
AAA120337,2,ph_grey,ldan8606,2023-10-30
AAA120337,3,ppolo,ldan8606,2023-10-30
AAA120337,4,ot_grey,ldan8606,2023-10-30
AAA120338,1,vh_black,,2023-10-30
AAA120339,1,opolo,,2023-10-30
AAA120340,1,ot_white,,2023-10-30
AAA120340,2,ph_grey,,2023-10-30
AAA120340,3,ojean,,2023-10-30
AAA120341,1,vpolo,,2023-10-30
AAA120342,1,ojean,,2023-10-30
AAA120343,1,opolo,,2023-10-30
AAA120344,1,vh_grey,tpit5341,2023-10-30
AAA120345,1,oh_grey,ariv6295,2023-10-30
AAA120346,1,opolo,,2023-10-30
AAA120346,2,ot_white,,2023-10-30
AAA120347,1,pt_white,ahod1245,2023-10-30
AAA120348,1,oh_black,rwat4794,2023-10-30
AAA120349,1,pt_black,,2023-10-30
AAA120349,2,oh_black,,2023-10-30
AAA120349,3,ot_white,,2023-10-30
AAA120350,1,opolo,sdan8277,2023-10-30
AAA120350,2,ojean,sdan8277,2023-10-30
AAA120350,3,pt_black,sdan8277,2023-10-30
AAA120351,1,vpolo,crow6190,2023-10-30
AAA120352,1,vh_white,,2023-10-30
AAA120352,2,ot_white,,2023-10-30
AAA120352,3,vt_grey,,2023-10-30
AAA120353,1,vh_black,,2023-10-30
AAA120354,1,vh_grey,,2023-10-30
AAA120354,2,vt_black,,2023-10-30
AAA120354,3,pt_black,,2023-10-30
AAA120355,1,vt_grey,,2023-10-30
AAA120356,1,opolo,efer6859,2023-10-30
AAA120357,1,ojean,,2023-10-30
AAA120358,1,ot_grey,,2023-10-30
AAA120358,2,ot_grey,,2023-10-30
AAA120358,3,vh_grey,,2023-10-30
AAA120359,1,oh_grey,,2023-10-30
AAA120360,1,pt_white,,2023-10-30
AAA120361,1,ojean,,2023-10-30
AAA120362,1,ot_grey,rmur3427,2023-10-30
AAA120363,1,vt_grey,,2023-10-30
AAA120364,1,ph_grey,,2023-10-30
AAA120365,1,vt_black,lcha7282,2023-10-30
AAA120365,2,vjean,lcha7282,2023-10-30
AAA120366,1,ot_white,,2023-10-30
AAA120366,2,vh_grey,,2023-10-30
AAA120367,1,ot_grey,ajon1960,2023-10-30
AAA120367,2,ot_grey,ajon1960,2023-10-30
AAA120367,3,pjean,ajon1960,2023-10-30
AAA120367,4,opolo,ajon1960,2023-10-30
AAA120367,5,ot_black,ajon1960,2023-10-30
AAA120368,1,ot_black,,2023-10-30
AAA120369,1,pjean,,2023-10-30
AAA120370,1,opolo,,2023-10-30
AAA120370,2,ot_grey,,2023-10-30
AAA120370,3,pt_grey,,2023-10-30
AAA120371,1,opolo,kboy3783,2023-10-30
AAA120372,1,oh_grey,,2023-10-30
AAA120372,2,vh_grey,,2023-10-30
AAA120373,1,vt_black,,2023-10-30
AAA120374,1,ot_white,,2023-10-30
AAA120374,2,ojean,,2023-10-30
AAA120374,3,oh_grey,,2023-10-30
AAA120375,1,ph_black,,2023-10-30
AAA120376,1,ojean,,2023-10-30
AAA120377,1,ot_white,,2023-10-30
AAA120378,1,pjean,,2023-10-30
AAA120378,2,vt_black,,2023-10-30
AAA120379,1,vpolo,rbro9466,2023-10-30
AAA120379,2,ot_black,rbro9466,2023-10-30
AAA120379,3,vpolo,rbro9466,2023-10-30
AAA120380,1,oh_black,,2023-10-30
AAA120381,1,ot_grey,,2023-10-30
AAA120381,2,vh_grey,,2023-10-30
AAA120381,3,vt_black,,2023-10-30
AAA120381,4,vpolo,,2023-10-30
AAA120382,1,oh_black,,2023-10-30
AAA120383,1,opolo,tpow3071,2023-10-30
AAA120384,1,oh_black,,2023-10-30
AAA120385,1,oh_grey,kdav2468,2023-10-30
AAA120386,1,oh_black,,2023-10-30
AAA120387,1,ot_black,lcha6383,2023-10-30
AAA120388,1,vpolo,,2023-10-30
AAA120389,1,ot_grey,bjon4160,2023-10-30
AAA120390,1,pt_white,tnas7592,2023-10-30
AAA120391,1,vpolo,cken4737,2023-10-30
AAA120391,2,vh_grey,cken4737,2023-10-30
AAA120391,3,pt_grey,cken4737,2023-10-30
AAA120392,1,vjean,mhen4360,2023-10-30
AAA120393,1,pt_white,cbar8211,2023-10-30
AAA120394,1,vt_white,ssmi6393,2023-10-30
AAA120395,1,opolo,,2023-10-30
AAA120396,1,pt_black,,2023-10-30
AAA120397,1,ot_white,tmoo3848,2023-10-30
AAA120397,2,ojean,tmoo3848,2023-10-30
AAA120397,3,ppolo,tmoo3848,2023-10-30
AAA120398,1,vpolo,,2023-10-30
AAA120399,1,vt_black,,2023-10-30
AAA120399,2,ot_black,,2023-10-30
AAA120399,3,vpolo,,2023-10-30
AAA120400,1,ot_white,,2023-10-30
AAA120400,2,pjean,,2023-10-30
AAA120401,1,pt_white,,2023-10-30
AAA120401,2,pt_white,,2023-10-30
AAA120401,3,vt_white,,2023-10-30
AAA120402,1,ot_black,,2023-10-31
AAA120403,1,vt_grey,jsto1036,2023-10-31
AAA120404,1,ojean,phay4901,2023-10-31
AAA120405,1,vjean,,2023-10-31
AAA120406,1,pt_white,kwil2313,2023-10-31
AAA120406,2,vt_white,kwil2313,2023-10-31
AAA120406,3,ot_grey,kwil2313,2023-10-31
AAA120406,4,ot_black,kwil2313,2023-10-31
AAA120406,5,vpolo,kwil2313,2023-10-31
AAA120407,1,pjean,ggre1723,2023-10-31
AAA120408,1,vpolo,jvel7128,2023-10-31
AAA120409,1,vh_black,,2023-10-31
AAA120410,1,pt_white,bbar1049,2023-10-31
AAA120410,2,ot_black,bbar1049,2023-10-31
AAA120410,3,pjean,bbar1049,2023-10-31
AAA120411,1,ot_white,,2023-10-31
AAA120412,1,ojean,,2023-10-31
AAA120413,1,oh_white,,2023-10-31
AAA120413,2,ojean,,2023-10-31
AAA120414,1,ojean,,2023-10-31
AAA120415,1,ojean,,2023-10-31
AAA120416,1,pjean,,2023-10-31
AAA120416,2,ph_white,,2023-10-31
AAA120416,3,opolo,,2023-10-31
AAA120417,1,opolo,,2023-10-31
AAA120418,1,vh_white,,2023-10-31
AAA120419,1,pt_white,,2023-10-31
AAA120420,1,ojean,msan9457,2023-10-31
AAA120421,1,vt_grey,ewal5223,2023-10-31
AAA120421,2,vpolo,ewal5223,2023-10-31
AAA120422,1,pt_black,,2023-10-31
AAA120422,2,vjean,,2023-10-31
AAA120422,3,oh_grey,,2023-10-31
AAA120423,1,ot_black,,2023-10-31
AAA120423,2,ot_white,,2023-10-31
AAA120423,3,opolo,,2023-10-31
AAA120424,1,vt_black,,2023-10-31
AAA120424,2,pt_black,,2023-10-31
AAA120424,3,ph_white,,2023-10-31
AAA120425,1,vt_white,rshe6880,2023-10-31
AAA120426,1,opolo,,2023-10-31
AAA120427,1,ojean,,2023-10-31
AAA120428,1,vh_grey,,2023-10-31
AAA120429,1,ojean,,2023-10-31
AAA120430,1,ot_black,glop8425,2023-10-31
AAA120430,2,opolo,glop8425,2023-10-31
AAA120430,3,vt_grey,glop8425,2023-10-31
AAA120430,4,vt_white,glop8425,2023-10-31
AAA120430,5,vh_black,glop8425,2023-10-31
AAA120431,1,vt_grey,,2023-10-31
AAA120431,2,vh_black,,2023-10-31
AAA120431,3,oh_white,,2023-10-31
AAA120431,4,pt_grey,,2023-10-31
AAA120432,1,oh_grey,,2023-10-31
AAA120432,2,opolo,,2023-10-31
AAA120433,1,vjean,jqui5703,2023-10-31
AAA120434,1,pt_white,bdav1812,2023-10-31
AAA120435,1,vh_grey,dval3111,2023-10-31
AAA120436,1,ph_white,,2023-10-31
AAA120437,1,ot_white,,2023-10-31
AAA120438,1,ot_grey,,2023-10-31
AAA120438,2,oh_white,,2023-10-31
AAA120439,1,vt_white,,2023-10-31
AAA120440,1,ot_grey,,2023-10-31
AAA120440,2,oh_white,,2023-10-31
AAA120441,1,oh_white,,2023-10-31
AAA120442,1,pt_grey,dcun7720,2023-10-31
AAA120443,1,vt_white,sdav7653,2023-10-31
AAA120444,1,ot_black,ttho8472,2023-10-31
AAA120445,1,pt_black,dboy8408,2023-10-31
AAA120446,1,ot_grey,,2023-10-31
AAA120447,1,vpolo,,2023-10-31
AAA120447,2,vpolo,,2023-10-31
AAA120448,1,oh_black,dben9155,2023-10-31
AAA120448,2,ot_black,dben9155,2023-10-31
AAA120449,1,oh_white,,2023-10-31
AAA120449,2,vjean,,2023-10-31
AAA120450,1,ot_white,,2023-10-31
AAA120451,1,vt_grey,mgre3415,2023-10-31
AAA120452,1,opolo,cgon4624,2023-10-31
AAA120453,1,ot_black,kjar4420,2023-10-31
AAA120453,2,ppolo,kjar4420,2023-10-31
AAA120454,1,ojean,,2023-10-31
AAA120455,1,vh_grey,,2023-10-31
AAA120455,2,pt_black,,2023-10-31
AAA120455,3,vpolo,,2023-10-31
AAA120456,1,vh_white,miba9132,2023-10-31
AAA120456,2,vt_black,miba9132,2023-10-31
AAA120456,3,vt_black,miba9132,2023-10-31
AAA120457,1,oh_black,rkim9250,2023-10-31
AAA120457,2,pt_grey,rkim9250,2023-10-31
AAA120457,3,pt_white,rkim9250,2023-10-31
AAA120457,4,vh_black,rkim9250,2023-10-31
AAA120457,5,pt_white,rkim9250,2023-10-31
AAA120458,1,ph_black,dham1626,2023-10-31
AAA120459,1,opolo,wher3383,2023-10-31
AAA120459,2,ot_black,wher3383,2023-10-31
AAA120460,1,vt_black,,2023-10-31
AAA120460,2,ot_black,,2023-10-31
AAA120460,3,ppolo,,2023-10-31
AAA120461,1,ojean,jjac8401,2023-10-31
AAA120462,1,opolo,,2023-10-31
AAA120462,2,oh_white,,2023-10-31
AAA120463,1,oh_white,,2023-10-31
AAA120463,2,ot_grey,,2023-10-31
AAA120463,3,vjean,,2023-10-31
AAA120464,1,ot_grey,amax7599,2023-10-31
AAA120465,1,ojean,cphe6034,2023-10-31
AAA120466,1,pjean,,2023-10-31
AAA120467,1,opolo,,2023-10-31
AAA120468,1,vt_black,smat6114,2023-10-31
AAA120469,1,opolo,,2023-10-31
AAA120469,2,ot_black,,2023-10-31
AAA120469,3,pt_white,,2023-10-31
AAA120470,1,opolo,acol2345,2023-10-31
AAA120471,1,ph_black,,2023-10-31
AAA120472,1,oh_grey,bdou4193,2023-11-01
AAA120473,1,vpolo,,2023-11-01
AAA120473,2,ojean,,2023-11-01
AAA120474,1,vh_grey,jhal1615,2023-11-01
AAA120475,1,ot_white,dsco6430,2023-11-01
AAA120476,1,opolo,gada8256,2023-11-01
AAA120477,1,oh_grey,jwil1742,2023-11-01
AAA120478,1,pt_white,acol3590,2023-11-01
AAA120479,1,opolo,,2023-11-01
AAA120479,2,ot_black,,2023-11-01
AAA120479,3,vh_black,,2023-11-01
AAA120480,1,vjean,jmat2210,2023-11-01
AAA120481,1,vt_grey,rdav6025,2023-11-01
AAA120482,1,ot_white,scof5532,2023-11-01
AAA120483,1,ot_black,,2023-11-01
AAA120483,2,oh_white,,2023-11-01
AAA120483,3,opolo,,2023-11-01
AAA120484,1,pt_white,jmey4012,2023-11-01
AAA120484,2,ot_white,jmey4012,2023-11-01
AAA120484,3,ot_black,jmey4012,2023-11-01
AAA120485,1,pt_black,rlee7957,2023-11-01
AAA120486,1,ot_grey,,2023-11-01
AAA120487,1,pt_black,,2023-11-01
AAA120487,2,vt_white,,2023-11-01
AAA120487,3,vt_grey,,2023-11-01
AAA120488,1,opolo,,2023-11-01
AAA120489,1,ppolo,,2023-11-01
AAA120489,2,ppolo,,2023-11-01
AAA120489,3,opolo,,2023-11-01
AAA120490,1,vt_grey,smil1737,2023-11-01
AAA120490,2,pt_white,smil1737,2023-11-01
AAA120490,3,ojean,smil1737,2023-11-01
AAA120490,4,opolo,smil1737,2023-11-01
AAA120491,1,pjean,mjoh4611,2023-11-01
AAA120491,2,ot_grey,mjoh4611,2023-11-01
AAA120491,3,vpolo,mjoh4611,2023-11-01
AAA120492,1,pt_black,acar5196,2023-11-01
AAA120492,2,pt_black,acar5196,2023-11-01
AAA120492,3,ojean,acar5196,2023-11-01
AAA120493,1,opolo,kbur1391,2023-11-01
AAA120493,2,opolo,kbur1391,2023-11-01
AAA120493,3,vjean,kbur1391,2023-11-01
AAA120493,4,vpolo,kbur1391,2023-11-01
AAA120494,1,vpolo,,2023-11-01
AAA120495,1,ppolo,,2023-11-01
AAA120495,2,ot_black,,2023-11-01
AAA120495,3,ojean,,2023-11-01
AAA120496,1,vt_black,,2023-11-01
AAA120497,1,ppolo,,2023-11-01
AAA120497,2,pt_grey,,2023-11-01
AAA120497,3,opolo,,2023-11-01
AAA120497,4,ph_black,,2023-11-01
AAA120497,5,pt_black,,2023-11-01
AAA120498,1,ojean,,2023-11-01
AAA120498,2,oh_white,,2023-11-01
AAA120499,1,vt_white,twol4410,2023-11-01
AAA120500,1,ot_white,plee1542,2023-11-01
AAA120501,1,pt_grey,,2023-11-01
AAA120502,1,vt_grey,beng8725,2023-11-01
AAA120503,1,ot_grey,afow9308,2023-11-01
AAA120504,1,ph_black,jper7422,2023-11-01
AAA120504,2,ot_grey,jper7422,2023-11-01
AAA120504,3,vt_grey,jper7422,2023-11-01
AAA120505,1,ppolo,cbro8982,2023-11-01
AAA120506,1,pt_grey,mhub4619,2023-11-01
AAA120506,2,vpolo,mhub4619,2023-11-01
AAA120506,3,pjean,mhub4619,2023-11-01
AAA120507,1,opolo,,2023-11-01
AAA120507,2,vjean,,2023-11-01
AAA120508,1,ot_grey,,2023-11-01
AAA120508,2,vh_black,,2023-11-01
AAA120508,3,opolo,,2023-11-01
AAA120509,1,ot_black,,2023-11-01
AAA120510,1,oh_black,dmcg6917,2023-11-01
AAA120511,1,pt_grey,,2023-11-01
AAA120511,2,opolo,,2023-11-01
AAA120512,1,vpolo,bwat5032,2023-11-01
AAA120513,1,pt_black,sbro2297,2023-11-01
AAA120514,1,pt_white,,2023-11-01
AAA120515,1,pt_white,asmi7349,2023-11-01
AAA120516,1,ojean,,2023-11-01
AAA120516,2,ojean,,2023-11-01
AAA120517,1,opolo,,2023-11-01
AAA120517,2,pt_black,,2023-11-01
AAA120517,3,ot_grey,,2023-11-01
AAA120518,1,opolo,bjon1560,2023-11-01
AAA120519,1,pjean,,2023-11-01
AAA120519,2,vt_grey,,2023-11-01
AAA120519,3,opolo,,2023-11-01
AAA120520,1,oh_white,,2023-11-01
AAA120520,2,pt_black,,2023-11-01
AAA120520,3,ot_white,,2023-11-01
AAA120521,1,vjean,,2023-11-01
AAA120521,2,vpolo,,2023-11-01
AAA120522,1,vt_white,,2023-11-01
AAA120522,2,ph_black,,2023-11-01
AAA120522,3,ot_white,,2023-11-01
AAA120522,4,pt_grey,,2023-11-01
AAA120523,1,vjean,dkel9499,2023-11-01
AAA120524,1,opolo,,2023-11-01
AAA120525,1,pt_black,jgla3173,2023-11-01
AAA120525,2,ph_grey,jgla3173,2023-11-01
AAA120525,3,opolo,jgla3173,2023-11-01
AAA120526,1,pt_grey,,2023-11-01
AAA120527,1,ot_grey,,2023-11-01
AAA120528,1,ppolo,brob6344,2023-11-01
AAA120528,2,ph_grey,brob6344,2023-11-01
AAA120528,3,ot_white,brob6344,2023-11-01
AAA120529,1,opolo,,2023-11-01
AAA120529,2,pt_grey,,2023-11-01
AAA120530,1,vjean,,2023-11-01
AAA120531,1,pt_white,,2023-11-01
AAA120531,2,ojean,,2023-11-01
AAA120532,1,ot_white,,2023-11-01
AAA120532,2,pt_grey,,2023-11-01
AAA120533,1,opolo,,2023-11-01
AAA120534,1,ot_black,,2023-11-01
AAA120535,1,vt_white,,2023-11-01
AAA120535,2,vt_white,,2023-11-01
AAA120535,3,ojean,,2023-11-01
AAA120536,1,vt_black,zdan2039,2023-11-01
AAA120536,2,vh_white,zdan2039,2023-11-01
AAA120536,3,ojean,zdan2039,2023-11-01
AAA120537,1,pjean,ssim2156,2023-11-01
AAA120537,2,opolo,ssim2156,2023-11-01
AAA120538,1,pt_black,sbur3296,2023-11-01
AAA120538,2,pt_white,sbur3296,2023-11-01
AAA120538,3,vt_white,sbur3296,2023-11-01
AAA120539,1,vpolo,,2023-11-01
AAA120540,1,opolo,,2023-11-01
AAA120540,2,ot_grey,,2023-11-01
AAA120540,3,pt_white,,2023-11-01
AAA120541,1,pt_white,,2023-11-01
AAA120541,2,ojean,,2023-11-01
AAA120541,3,vh_black,,2023-11-01
AAA120542,1,vt_grey,,2023-11-01
AAA120542,2,ot_grey,,2023-11-01
AAA120542,3,ot_black,,2023-11-01
AAA120543,1,ot_grey,,2023-11-01
AAA120543,2,ppolo,,2023-11-01
AAA120543,3,vjean,,2023-11-01
AAA120544,1,pjean,,2023-11-01
AAA120545,1,opolo,,2023-11-01
AAA120545,2,ot_black,,2023-11-01
AAA120545,3,pt_white,,2023-11-01
AAA120546,1,vpolo,,2023-11-01
AAA120546,2,vt_grey,,2023-11-01
AAA120546,3,ot_black,,2023-11-01
AAA120547,1,ojean,,2023-11-01
AAA120548,1,oh_black,kher5063,2023-11-01
AAA120548,2,vt_white,kher5063,2023-11-01
AAA120548,3,oh_grey,kher5063,2023-11-01
AAA120549,1,opolo,,2023-11-01
AAA120550,1,ojean,,2023-11-01
AAA120551,1,ot_white,jboy2891,2023-11-02
AAA120552,1,vh_black,mmos1588,2023-11-02
AAA120553,1,ppolo,dbak8027,2023-11-02
AAA120554,1,ot_white,,2023-11-02
AAA120555,1,pt_grey,,2023-11-02
AAA120555,2,vh_black,,2023-11-02
AAA120556,1,pjean,,2023-11-02
AAA120556,2,vh_white,,2023-11-02
AAA120556,3,vpolo,,2023-11-02
AAA120557,1,ppolo,,2023-11-02
AAA120558,1,ot_grey,,2023-11-02
AAA120559,1,ot_white,,2023-11-02
AAA120560,1,ot_black,,2023-11-02
AAA120561,1,oh_black,,2023-11-02
AAA120562,1,ot_grey,,2023-11-02
AAA120563,1,opolo,mcla2688,2023-11-02
AAA120563,2,pt_black,mcla2688,2023-11-02
AAA120563,3,vt_black,mcla2688,2023-11-02
AAA120564,1,ot_grey,egom3292,2023-11-02
AAA120565,1,ot_white,,2023-11-02
AAA120566,1,ph_black,,2023-11-02
AAA120567,1,vh_black,gwil6656,2023-11-02
AAA120568,1,vt_white,mmed9728,2023-11-02
AAA120568,2,pt_white,mmed9728,2023-11-02
AAA120568,3,vt_black,mmed9728,2023-11-02
AAA120569,1,pt_white,kbar1602,2023-11-02
AAA120570,1,vh_white,pdel9875,2023-11-02
AAA120571,1,opolo,,2023-11-02
AAA120572,1,pt_grey,,2023-11-02
AAA120572,2,ot_black,,2023-11-02
AAA120572,3,ot_white,,2023-11-02
AAA120573,1,vt_white,twoo8730,2023-11-02
AAA120574,1,ojean,mwol3796,2023-11-02
AAA120575,1,vpolo,,2023-11-02
AAA120576,1,ojean,,2023-11-02
AAA120577,1,ot_white,,2023-11-02
AAA120577,2,oh_grey,,2023-11-02
AAA120578,1,oh_white,,2023-11-02
AAA120579,1,vt_grey,,2023-11-02
AAA120580,1,oh_white,acur7770,2023-11-02
AAA120581,1,pt_grey,emil6875,2023-11-02
AAA120581,2,vpolo,emil6875,2023-11-02
AAA120581,3,ph_white,emil6875,2023-11-02
AAA120582,1,opolo,,2023-11-02
AAA120583,1,ot_grey,,2023-11-02
AAA120583,2,pt_black,,2023-11-02
AAA120583,3,ot_white,,2023-11-02
AAA120584,1,ppolo,,2023-11-02
AAA120585,1,ojean,rmcf5430,2023-11-02
AAA120585,2,pjean,rmcf5430,2023-11-02
AAA120585,3,ot_white,rmcf5430,2023-11-02
AAA120586,1,vjean,mcra7751,2023-11-02
AAA120586,2,pt_black,mcra7751,2023-11-02
AAA120586,3,pjean,mcra7751,2023-11-02
AAA120586,4,ppolo,mcra7751,2023-11-02
AAA120587,1,oh_black,hmon7419,2023-11-02
AAA120587,2,ot_white,hmon7419,2023-11-02
AAA120587,3,opolo,hmon7419,2023-11-02
AAA120588,1,ot_black,,2023-11-02
AAA120589,1,ppolo,,2023-11-02
AAA120590,1,oh_grey,bmil4449,2023-11-02
AAA120590,2,ph_grey,bmil4449,2023-11-02
AAA120590,3,pt_grey,bmil4449,2023-11-02
AAA120591,1,vt_grey,tgri2214,2023-11-02
AAA120592,1,ojean,kwal7175,2023-11-02
AAA120593,1,ojean,lshi7491,2023-11-02
AAA120593,2,ojean,lshi7491,2023-11-02
AAA120593,3,vt_grey,lshi7491,2023-11-02
AAA120594,1,ot_black,,2023-11-02
AAA120595,1,oh_white,,2023-11-02
AAA120595,2,ot_black,,2023-11-02
AAA120596,1,opolo,,2023-11-02
AAA120596,2,vt_grey,,2023-11-02
AAA120596,3,ojean,,2023-11-02
AAA120597,1,pt_grey,jjam5474,2023-11-02
AAA120597,2,pt_black,jjam5474,2023-11-02
AAA120597,3,opolo,jjam5474,2023-11-02
AAA120598,1,vt_black,,2023-11-02
AAA120598,2,pt_grey,,2023-11-02
AAA120598,3,vt_grey,,2023-11-02
AAA120599,1,pt_white,,2023-11-02
AAA120600,1,opolo,mhol5640,2023-11-02
AAA120601,1,pt_grey,,2023-11-02
AAA120602,1,opolo,,2023-11-02
AAA120602,2,vjean,,2023-11-02
AAA120602,3,ot_white,,2023-11-02
AAA120603,1,opolo,,2023-11-02
AAA120604,1,ot_black,jrya4329,2023-11-02
AAA120604,2,ot_grey,jrya4329,2023-11-02
AAA120604,3,vt_grey,jrya4329,2023-11-02
AAA120605,1,vpolo,,2023-11-02
AAA120605,2,vpolo,,2023-11-02
AAA120605,3,ppolo,,2023-11-02
AAA120605,4,pt_white,,2023-11-02
AAA120605,5,pt_black,,2023-11-02
