transaction_id,sale_id,line
AAA122094,3,Ocly
AAA122094,4,Ocly
AAA122095,1,Piaris
AAA122096,1,Verchecco
AAA122097,1,Ocly
AAA122098,1,Ocly
AAA122099,1,Ocly
AAA122100,1,Ocly
AAA122101,1,Ocly
AAA122102,1,Ocly
AAA122102,2,Piaris
AAA122102,3,Piaris
AAA122102,4,Verchecco
AAA122103,1,Piaris
AAA122103,2,Ocly
AAA122103,3,Verchecco
AAA122103,4,Verchecco
AAA122104,1,Verchecco
AAA122104,2,Verchecco
AAA122104,3,Verchecco
AAA122105,1,Ocly
AAA122106,1,Piaris
AAA122106,2,Verchecco
AAA122106,3,Ocly
AAA122107,1,Verchecco
AAA122108,1,Ocly
AAA122109,1,Ocly
AAA122109,2,Ocly
AAA122110,1,Ocly
AAA122111,1,Verchecco
AAA122112,1,Ocly
AAA122113,1,Ocly
AAA122114,1,Ocly
AAA122114,2,Ocly
AAA122115,1,Piaris
AAA122115,2,Piaris
AAA122115,3,Verchecco
AAA122116,1,Ocly
AAA122117,1,Piaris
AAA122117,2,Verchecco
AAA122117,3,Verchecco
AAA122118,1,Verchecco
AAA122119,1,Piaris
AAA122120,1,Verchecco
AAA122121,1,Verchecco
AAA122121,2,Piaris
AAA122121,3,Ocly
AAA122122,1,Piaris
AAA122123,1,Ocly
AAA122124,1,Verchecco
AAA122125,1,Verchecco
AAA122125,2,Piaris
AAA122126,1,Ocly
AAA122127,1,Verchecco
AAA122128,1,Ocly
AAA122129,1,Ocly
AAA122129,2,Verchecco
AAA122129,3,Verchecco
AAA122130,1,Ocly
AAA122130,2,Piaris
AAA122131,1,Ocly
AAA122131,2,Ocly
AAA122131,3,Ocly
AAA122132,1,Ocly
AAA122133,1,Verchecco
AAA122133,2,Ocly
AAA122133,3,Piaris
AAA122134,1,Verchecco
AAA122135,1,Ocly
AAA122136,1,Ocly
AAA122137,1,Ocly
AAA122138,1,Ocly
AAA122139,1,Ocly
AAA122140,1,Verchecco
AAA122141,1,Ocly
AAA122142,1,Ocly
AAA122143,1,Ocly
AAA122144,1,Piaris
AAA122144,2,Piaris
AAA122144,3,Verchecco
AAA122145,1,Ocly
AAA122145,2,Ocly
AAA122145,3,Ocly
AAA122145,4,Ocly
AAA122145,5,Verchecco
AAA122146,1,Ocly
AAA122146,2,Ocly
AAA122146,3,Piaris
AAA122147,1,Ocly
AAA122148,1,Verchecco
AAA122149,1,Piaris
AAA122150,1,Verchecco
AAA122150,2,Ocly
AAA122150,3,Piaris
AAA122151,1,Piaris
AAA122152,1,Ocly
AAA122153,1,Ocly
AAA122153,2,Ocly
AAA122154,1,Ocly
AAA122154,2,Piaris
AAA122154,3,Verchecco
AAA122155,1,Piaris
AAA122155,2,Ocly
AAA122155,3,Ocly
AAA122156,1,Ocly
AAA122157,1,Ocly
AAA122158,1,Verchecco
AAA122158,2,Verchecco
AAA122158,3,Ocly
AAA122159,1,Ocly
AAA122159,2,Ocly
AAA122160,1,Ocly
AAA122161,1,Verchecco
AAA122162,1,Ocly
AAA122163,1,Verchecco
AAA122164,1,Ocly
AAA122165,1,Ocly
AAA122166,1,Ocly
AAA122166,2,Ocly
AAA122167,1,Verchecco
AAA122167,2,Piaris
AAA122167,3,Ocly
AAA122168,1,Ocly
AAA122168,2,Ocly
AAA122168,3,Verchecco
AAA122169,1,Verchecco
AAA122170,1,Verchecco
AAA122170,2,Piaris
AAA122170,3,Verchecco
AAA122171,1,Piaris
AAA122171,2,Ocly
AAA122171,3,Verchecco
AAA122172,1,Ocly
AAA122172,2,Verchecco
AAA122172,3,Piaris
AAA122173,1,Verchecco
AAA122174,1,Piaris
AAA122175,1,Verchecco
AAA122176,1,Ocly
AAA122177,1,Ocly
AAA122178,1,Ocly
AAA122178,2,Ocly
AAA122178,3,Verchecco
AAA122179,1,Ocly
AAA122180,1,Piaris
AAA122180,2,Piaris
AAA122180,3,Verchecco
AAA122181,1,Ocly
AAA122182,1,Piaris
AAA122183,1,Verchecco
AAA122183,2,Ocly
AAA122183,3,Piaris
AAA122183,4,Verchecco
AAA122184,1,Ocly
AAA122184,2,Verchecco
AAA122184,3,Verchecco
AAA122185,1,Piaris
AAA122186,1,Ocly
AAA122187,1,Ocly
AAA122188,1,Verchecco
AAA122189,1,Ocly
AAA122190,1,Piaris
AAA122191,1,Ocly
AAA122191,2,Ocly
AAA122192,1,Piaris
AAA122193,1,Verchecco
AAA122194,1,Ocly
AAA122194,2,Piaris
AAA122194,3,Piaris
AAA122195,1,Verchecco
AAA122196,1,Verchecco
AAA122197,1,Piaris
AAA122198,1,Ocly
AAA122199,1,Ocly
AAA122199,2,Verchecco
AAA122200,1,Verchecco
AAA122200,2,Ocly
AAA122200,3,Piaris
AAA122201,1,Piaris
AAA122201,2,Verchecco
AAA122202,1,Ocly
AAA122203,1,Ocly
AAA122203,2,Ocly
AAA122203,3,Piaris
AAA122204,1,Ocly
AAA122204,2,Piaris
AAA122204,3,Verchecco
AAA122205,1,Verchecco
AAA122206,1,Verchecco
AAA122206,2,Ocly
AAA122206,3,Verchecco
AAA122207,1,Ocly
AAA122207,2,Ocly
AAA122207,3,Ocly
AAA122208,1,Ocly
AAA122208,2,Verchecco
AAA122209,1,Verchecco
AAA122210,1,Ocly
AAA122211,1,Ocly
AAA122211,2,Piaris
AAA122211,3,Verchecco
AAA122212,1,Ocly
AAA122213,1,Ocly
AAA122214,1,Ocly
AAA122215,1,Verchecco
AAA122215,2,Ocly
AAA122215,3,Verchecco
AAA122216,1,Ocly
AAA122217,1,Verchecco
AAA122217,2,Piaris
AAA122217,3,Piaris
AAA122218,1,Verchecco
AAA122219,1,Ocly
AAA122220,1,Ocly
AAA122220,2,Ocly
AAA122220,3,Piaris
AAA122221,1,Verchecco
AAA122222,1,Piaris
AAA122223,1,Verchecco
AAA122224,1,Verchecco
AAA122224,2,Piaris
AAA122225,1,Ocly
AAA122226,1,Ocly
AAA122227,1,Ocly
AAA122228,1,Piaris
AAA122228,2,Ocly
AAA122228,3,Verchecco
AAA122229,1,Verchecco
AAA122230,1,Ocly
AAA122231,1,Ocly
AAA122232,1,Verchecco
AAA122232,2,Verchecco
AAA122232,3,Ocly
AAA122233,1,Piaris
AAA122234,1,Verchecco
AAA122235,1,Ocly
AAA122236,1,Piaris
AAA122236,2,Verchecco
AAA122236,3,Piaris
AAA122237,1,Ocly
AAA122238,1,Ocly
AAA122239,1,Ocly
AAA122239,2,Ocly
AAA122239,3,Verchecco
AAA122240,1,Ocly
AAA122241,1,Verchecco
AAA122242,1,Verchecco
AAA122242,2,Ocly
AAA122242,3,Piaris
AAA122243,1,Ocly
AAA122244,1,Ocly
AAA122244,2,Piaris
AAA122244,3,Piaris
AAA122245,1,Piaris
AAA122246,1,Verchecco
AAA122246,2,Ocly
AAA122246,3,Verchecco
AAA122247,1,Verchecco
AAA122247,2,Ocly
AAA122247,3,Ocly
AAA122248,1,Piaris
AAA122249,1,Verchecco
AAA122249,2,Ocly
AAA122249,3,Verchecco
AAA122250,1,Ocly
AAA122251,1,Ocly
AAA122251,2,Ocly
AAA122251,3,Ocly
AAA122251,4,Ocly
AAA122252,1,Piaris
AAA122253,1,Piaris
AAA122253,2,Ocly
AAA122253,3,Verchecco
AAA122254,1,Verchecco
AAA122255,1,Ocly
AAA122256,1,Piaris
AAA122257,1,Piaris
AAA122257,2,Verchecco
AAA122257,3,Piaris
AAA122257,4,Piaris
AAA122257,5,Ocly
AAA122258,1,Verchecco
AAA122258,2,Piaris
AAA122258,3,Ocly
AAA122259,1,Ocly
AAA122260,1,Verchecco
AAA122261,1,Piaris
AAA122261,2,Verchecco
AAA122262,1,Piaris
AAA122263,1,Verchecco
AAA122264,1,Piaris
AAA122265,1,Ocly
AAA122266,1,Ocly
AAA122266,2,Ocly
AAA122266,3,Verchecco
AAA122267,1,Ocly
AAA122267,2,Verchecco
AAA122267,3,Ocly
AAA122268,1,Ocly
AAA122269,1,Ocly
AAA122270,1,Piaris
AAA122270,2,Verchecco
AAA122270,3,Ocly
AAA122271,1,Piaris
AAA122272,1,Ocly
AAA122272,2,Ocly
AAA122273,1,Ocly
AAA122274,1,Piaris
AAA122275,1,Verchecco
AAA122275,2,Verchecco
AAA122275,3,Verchecco
AAA122276,1,Piaris
AAA122276,2,Verchecco
AAA122276,3,Piaris
AAA122277,1,Verchecco
AAA122277,2,Piaris
AAA122278,1,Verchecco
AAA122279,1,Verchecco
AAA122279,2,Verchecco
AAA122279,3,Ocly
AAA122280,1,Piaris
AAA122281,1,Ocly
AAA122282,1,Ocly
AAA122283,1,Piaris
AAA122284,1,Ocly
AAA122285,1,Ocly
AAA122286,1,Verchecco
AAA122286,2,Verchecco
AAA122286,3,Verchecco
AAA122287,1,Verchecco
AAA122288,1,Ocly
AAA122289,1,Piaris
AAA122290,1,Piaris
AAA122291,1,Ocly
AAA122292,1,Piaris
AAA122292,2,Piaris
AAA122292,3,Piaris
AAA122293,1,Ocly
AAA122293,2,Verchecco
AAA122293,3,Ocly
AAA122294,1,Piaris
AAA122294,2,Ocly
AAA122294,3,Ocly
AAA122295,1,Piaris
AAA122295,2,Piaris
AAA122295,3,Piaris
AAA122296,1,Ocly
AAA122296,2,Verchecco
AAA122296,3,Ocly
AAA122297,1,Verchecco
AAA122297,2,Piaris
AAA122297,3,Piaris
AAA122298,1,Piaris
AAA122299,1,Piaris
AAA122299,2,Ocly
AAA122299,3,Ocly
AAA122300,1,Verchecco
AAA122301,1,Ocly
AAA122302,1,Ocly
AAA122303,1,Ocly
AAA122304,1,Ocly
AAA122305,1,Verchecco
AAA122306,1,Piaris
AAA122307,1,Verchecco
AAA122308,1,Verchecco
AAA122308,2,Piaris
AAA122308,3,Ocly
AAA122308,4,Ocly
AAA122309,1,Piaris
AAA122310,1,Ocly
AAA122311,1,Verchecco
AAA122311,2,Verchecco
AAA122312,1,Ocly
AAA122313,1,Piaris
AAA122313,2,Verchecco
AAA122313,3,Verchecco
AAA122314,1,Verchecco
AAA122315,1,Ocly
AAA122315,2,Ocly
AAA122315,3,Ocly
AAA122316,1,Ocly
AAA122317,1,Piaris
AAA122318,1,Ocly
AAA122319,1,Verchecco
AAA122320,1,Ocly
AAA122320,2,Verchecco
AAA122321,1,Verchecco
AAA122321,2,Ocly
AAA122321,3,Verchecco
AAA122322,1,Verchecco
AAA122323,1,Ocly
AAA122323,2,Piaris
AAA122323,3,Piaris
AAA122324,1,Piaris
AAA122325,1,Ocly
AAA122326,1,Ocly
AAA122327,1,Ocly
AAA122328,1,Verchecco
AAA122329,1,Verchecco
AAA122330,1,Verchecco
AAA122330,2,Ocly
AAA122330,3,Piaris
AAA122331,1,Ocly
AAA122331,2,Verchecco
AAA122332,1,Ocly
AAA122333,1,Piaris
AAA122333,2,Ocly
AAA122333,3,Ocly
AAA122334,1,Ocly
AAA122335,1,Ocly
AAA122336,1,Ocly
AAA122336,2,Piaris
AAA122336,3,Ocly
AAA122337,1,Piaris
AAA122338,1,Verchecco
AAA122339,1,Verchecco
AAA122340,1,Ocly
AAA122341,1,Ocly
AAA122342,1,Ocly
AAA122342,2,Piaris
AAA122342,3,Verchecco
AAA122342,4,Verchecco
AAA122343,1,Ocly
AAA122344,1,Piaris
AAA122344,2,Ocly
AAA122345,1,Ocly
AAA122346,1,Piaris
AAA122347,1,Piaris
AAA122347,2,Verchecco
AAA122347,3,Piaris
AAA122348,1,Verchecco
AAA122349,1,Verchecco
AAA122349,2,Verchecco
AAA122350,1,Ocly
AAA122350,2,Verchecco
AAA122350,3,Ocly
AAA122350,4,Ocly
AAA122351,1,Ocly
AAA122351,2,Verchecco
AAA122351,3,Piaris
AAA122352,1,Piaris
AAA122352,2,Ocly
AAA122353,1,Ocly
AAA122354,1,Verchecco
AAA122355,1,Ocly
AAA122355,2,Ocly
AAA122356,1,Verchecco
AAA122356,2,Verchecco
AAA122356,3,Verchecco
AAA122356,4,Verchecco
AAA122357,1,Ocly
AAA122357,2,Piaris
AAA122357,3,Ocly
AAA122358,1,Piaris
AAA122358,2,Ocly
AAA122359,1,Ocly
AAA122360,1,Ocly
AAA122361,1,Ocly
AAA122362,1,Ocly
AAA122363,1,Ocly
AAA122364,1,Piaris
AAA122364,2,Verchecco
AAA122364,3,Ocly
AAA122365,1,Piaris
AAA122366,1,Piaris
AAA122366,2,Ocly
AAA122366,3,Piaris
AAA122367,1,Ocly
AAA122367,2,Piaris
AAA122367,3,Ocly
AAA122368,1,Ocly
AAA122369,1,Verchecco
AAA122370,1,Ocly
AAA122371,1,Ocly
AAA122371,2,Piaris
AAA122371,3,Ocly
AAA122372,1,Verchecco
AAA122373,1,Ocly
AAA122374,1,Ocly
AAA122375,1,Ocly
AAA122376,1,Ocly
AAA122377,1,Verchecco
AAA122378,1,Ocly
AAA122378,2,Verchecco
AAA122379,1,Ocly
AAA122380,1,Verchecco
AAA122381,1,Ocly
AAA122382,1,Ocly
AAA122383,1,Ocly
AAA122383,2,Piaris
AAA122383,3,Piaris
AAA122384,1,Verchecco
AAA122385,1,Ocly
AAA122386,1,Verchecco
AAA122387,1,Verchecco
AAA122388,1,Piaris
AAA122389,1,Ocly
AAA122390,1,Ocly
AAA122391,1,Piaris
AAA122391,2,Verchecco
AAA122391,3,Ocly
AAA122392,1,Ocly
AAA122393,1,Piaris
AAA122394,1,Ocly
AAA122395,1,Verchecco
AAA122396,1,Verchecco
AAA122397,1,Ocly
AAA122398,1,Verchecco
AAA122398,2,Ocly
AAA122399,1,Ocly
AAA122400,1,Verchecco
AAA122401,1,Verchecco
AAA122401,2,Verchecco
AAA122401,3,Ocly
AAA122402,1,Ocly
AAA122403,1,Ocly
AAA122403,2,Verchecco
AAA122404,1,Piaris
AAA122405,1,Piaris
AAA122406,1,Ocly
AAA122407,1,Ocly
AAA122407,2,Ocly
AAA122408,1,Verchecco
AAA122408,2,Ocly
AAA122408,3,Piaris
AAA122409,1,Piaris
AAA122410,1,Piaris
AAA122411,1,Ocly
AAA122411,2,Piaris
AAA122411,3,Piaris
AAA122412,1,Ocly
AAA122413,1,Verchecco
AAA122413,2,Ocly
AAA122413,3,Verchecco
AAA122414,1,Ocly
AAA122415,1,Ocly
AAA122416,1,Piaris
AAA122417,1,Verchecco
AAA122418,1,Ocly
AAA122418,2,Piaris
AAA122419,1,Piaris
AAA122420,1,Piaris
AAA122420,2,Ocly
AAA122421,1,Piaris
AAA122422,1,Piaris
AAA122422,2,Ocly
AAA122422,3,Verchecco
AAA122423,1,Piaris
AAA122424,1,Piaris
AAA122425,1,Piaris
AAA122425,2,Ocly
AAA122425,3,Ocly
AAA122426,1,Ocly
AAA122427,1,Piaris
AAA122428,1,Piaris
AAA122429,1,Ocly
AAA122430,1,Piaris
AAA122431,1,Piaris
AAA122432,1,Piaris
AAA122433,1,Verchecco
AAA122433,2,Verchecco
AAA122433,3,Verchecco
AAA122434,1,Ocly
AAA122435,1,Piaris
AAA122436,1,Ocly
AAA122437,1,Ocly
AAA122437,2,Piaris
AAA122437,3,Ocly
AAA122437,4,Piaris
AAA122438,1,Piaris
AAA122439,1,Ocly
AAA122439,2,Ocly
AAA122439,3,Piaris
AAA122440,1,Verchecco
AAA122441,1,Verchecco
AAA122442,1,Ocly
AAA122443,1,Ocly
AAA122444,1,Verchecco
AAA122445,1,Verchecco
AAA122445,2,Ocly
AAA122446,1,Verchecco
AAA122446,2,Piaris
AAA122446,3,Piaris
AAA122447,1,Piaris
AAA122447,2,Verchecco
AAA122447,3,Verchecco
AAA122448,1,Ocly
AAA122449,1,Ocly
AAA122449,2,Piaris
AAA122449,3,Verchecco
AAA122450,1,Piaris
AAA122451,1,Verchecco
AAA122452,1,Piaris
AAA122452,2,Piaris
AAA122452,3,Ocly
AAA122453,1,Ocly
AAA122453,2,Ocly
AAA122453,3,Piaris
AAA122454,1,Verchecco
AAA122455,1,Piaris
AAA122455,2,Verchecco
AAA122455,3,Verchecco
AAA122455,4,Verchecco
AAA122455,5,Piaris
AAA122456,1,Ocly
AAA122456,2,Ocly
AAA122456,3,Verchecco
AAA122457,1,Piaris
AAA122457,2,Ocly
AAA122457,3,Verchecco
AAA122457,4,Ocly
AAA122458,1,Ocly
AAA122459,1,Ocly
AAA122459,2,Verchecco
AAA122459,3,Ocly
AAA122460,1,Verchecco
AAA122460,2,Ocly
AAA122460,3,Piaris
AAA122460,4,Piaris
AAA122460,5,Ocly
AAA122461,1,Ocly
AAA122461,2,Ocly
AAA122462,1,Verchecco
AAA122462,2,Piaris
AAA122462,3,Verchecco
AAA122463,1,Ocly
AAA122464,1,Ocly
AAA122464,2,Ocly
AAA122465,1,Verchecco
AAA122466,1,Verchecco
AAA122466,2,Ocly
AAA122466,3,Verchecco
AAA122467,1,Piaris
AAA122468,1,Ocly
AAA122469,1,Ocly
AAA122469,2,Ocly
AAA122469,3,Ocly
AAA122470,1,Verchecco
AAA122471,1,Piaris
AAA122471,2,Verchecco
AAA122471,3,Ocly
AAA122471,4,Ocly
AAA122471,5,Verchecco
AAA122472,1,Ocly
AAA122472,2,Verchecco
AAA122473,1,Verchecco
AAA122473,2,Verchecco
AAA122474,1,Ocly
AAA122475,1,Verchecco
AAA122476,1,Ocly
AAA122477,1,Ocly
AAA122478,1,Verchecco
AAA122479,1,Piaris
AAA122480,1,Ocly
AAA122481,1,Ocly
AAA122482,1,Ocly
AAA122483,1,Verchecco
AAA122484,1,Ocly
AAA122485,1,Ocly
AAA122485,2,Piaris
AAA122485,3,Verchecco
AAA122486,1,Ocly
AAA122487,1,Ocly
AAA122488,1,Verchecco
AAA122488,2,Ocly
AAA122489,1,Ocly
AAA122490,1,Verchecco
AAA122491,1,Ocly
AAA122492,1,Ocly
AAA122493,1,Ocly
AAA122494,1,Ocly
AAA122494,2,Verchecco
AAA122494,3,Piaris
AAA122495,1,Ocly
AAA122496,1,Ocly
AAA122497,1,Ocly
AAA122497,2,Piaris
AAA122497,3,Ocly
AAA122497,4,Piaris
AAA122497,5,Piaris
AAA122498,1,Ocly
AAA122498,2,Piaris
AAA122499,1,Ocly
AAA122500,1,Verchecco
AAA122501,1,Ocly
AAA122502,1,Ocly
AAA122503,1,Verchecco
AAA122503,2,Ocly
AAA122503,3,Ocly
AAA122504,1,Piaris
AAA122505,1,Verchecco
AAA122505,2,Piaris
AAA122505,3,Piaris
AAA122506,1,Piaris
AAA122506,2,Ocly
AAA122506,3,Ocly
AAA122507,1,Ocly
AAA122508,1,Verchecco
AAA122508,2,Piaris
AAA122508,3,Ocly
AAA122509,1,Verchecco
AAA122509,2,Piaris
AAA122509,3,Piaris
AAA122510,1,Piaris
AAA122511,1,Piaris
AAA122511,2,Piaris
AAA122512,1,Piaris
AAA122512,2,Ocly
AAA122512,3,Piaris
AAA122513,1,Verchecco
AAA122514,1,Ocly
AAA122514,2,Verchecco
AAA122514,3,Piaris
AAA122514,4,Piaris
AAA122514,5,Verchecco
AAA122515,1,Ocly
AAA122516,1,Piaris
AAA122517,1,Ocly
AAA122518,1,Piaris
AAA122519,1,Ocly
AAA122519,2,Piaris
AAA122519,3,Verchecco
AAA122520,1,Ocly
AAA122521,1,Ocly
AAA122522,1,Piaris
AAA122523,1,Piaris
AAA122524,1,Verchecco
AAA122525,1,Ocly
AAA122526,1,Piaris
AAA122526,2,Ocly
AAA122526,3,Ocly
AAA122527,1,Verchecco
AAA122528,1,Piaris
AAA122529,1,Verchecco
AAA122529,2,Ocly
AAA122529,3,Ocly
AAA122530,1,Verchecco
AAA122531,1,Ocly
AAA122532,1,Piaris
AAA122533,1,Piaris
AAA122534,1,Ocly
AAA122535,1,Piaris
AAA122536,1,Verchecco
AAA122536,2,Verchecco
AAA122536,3,Piaris
AAA122537,1,Verchecco
AAA122538,1,Ocly
AAA122539,1,Ocly
AAA122540,1,Ocly
AAA122541,1,Ocly
AAA122542,1,Verchecco
AAA122542,2,Piaris
AAA122543,1,Piaris
AAA122543,2,Piaris
AAA122543,3,Ocly
AAA122544,1,Piaris
AAA122545,1,Verchecco
AAA122545,2,Ocly
AAA122545,3,Ocly
AAA122546,1,Piaris
AAA122547,1,Ocly
AAA122547,2,Ocly
AAA122548,1,Verchecco
AAA122549,1,Piaris
AAA122550,1,Piaris
AAA122551,1,Verchecco
AAA122552,1,Ocly
AAA122552,2,Ocly
AAA122553,1,Verchecco
AAA122553,2,Piaris
AAA122553,3,Ocly
AAA122554,1,Verchecco
AAA122555,1,Ocly
AAA122556,1,Ocly
AAA122557,1,Ocly
AAA122558,1,Ocly
AAA122558,2,Piaris
AAA122558,3,Piaris
AAA122559,1,Verchecco
AAA122560,1,Verchecco
AAA122561,1,Verchecco
AAA122561,2,Ocly
AAA122562,1,Ocly
AAA122563,1,Ocly
AAA122563,2,Ocly
AAA122564,1,Ocly
AAA122564,2,Ocly
AAA122565,1,Ocly
AAA122565,2,Piaris
AAA122565,3,Verchecco
AAA122566,1,Verchecco
AAA122566,2,Piaris
AAA122566,3,Verchecco
AAA122566,4,Ocly
AAA122567,1,Ocly
AAA122567,2,Piaris
AAA122567,3,Piaris
AAA122568,1,Ocly
AAA122568,2,Verchecco
AAA122568,3,Piaris
AAA122569,1,Verchecco
AAA122570,1,Ocly
AAA122571,1,Ocly
AAA122572,1,Piaris
AAA122572,2,Piaris
AAA122573,1,Piaris
AAA122574,1,Verchecco
AAA122574,2,Ocly
AAA122574,3,Ocly
AAA122574,4,Piaris
AAA122574,5,Verchecco
AAA122575,1,Ocly
AAA122576,1,Ocly
AAA122577,1,Verchecco
AAA122578,1,Verchecco
AAA122578,2,Ocly
AAA122578,3,Piaris
AAA122579,1,Ocly
AAA122580,1,Piaris
AAA122580,2,Ocly
AAA122580,3,Ocly
AAA122581,1,Ocly
AAA122582,1,Piaris
AAA122582,2,Ocly
AAA122582,3,Ocly
AAA122582,4,Ocly
AAA122582,5,Verchecco
AAA122583,1,Ocly
AAA122584,1,Ocly
AAA122584,2,Verchecco
AAA122585,1,Ocly
AAA122585,2,Ocly
AAA122585,3,Ocly
AAA122586,1,Ocly
AAA122586,2,Piaris
AAA122587,1,Verchecco
AAA122587,2,Ocly
AAA122588,1,Verchecco
AAA122588,2,Verchecco
AAA122588,3,Ocly
AAA122589,1,Ocly
AAA122589,2,Piaris
AAA122589,3,Piaris
AAA122590,1,Ocly
AAA122591,1,Ocly
AAA122591,2,Piaris
AAA122591,3,Piaris
AAA122592,1,Ocly
AAA122592,2,Verchecco
AAA122593,1,Ocly
AAA122594,1,Ocly
AAA122595,1,Verchecco
AAA122595,2,Piaris
AAA122595,3,Piaris
AAA122596,1,Ocly
AAA122596,2,Ocly
AAA122596,3,Ocly
AAA122597,1,Ocly
AAA122598,1,Ocly
AAA122599,1,Verchecco
AAA122600,1,Ocly
AAA122601,1,Piaris
AAA122602,1,Verchecco
AAA122602,2,Verchecco
AAA122602,3,Ocly
AAA122603,1,Ocly
AAA122604,1,Verchecco
AAA122605,1,Ocly
AAA122606,1,Piaris
AAA122606,2,Ocly
AAA122606,3,Piaris
AAA122607,1,Ocly
AAA122608,1,Ocly
AAA122608,2,Verchecco
AAA122609,1,Verchecco
AAA122610,1,Ocly
AAA122610,2,Piaris
AAA122610,3,Verchecco
AAA122611,1,Ocly
AAA122612,1,Ocly
AAA122613,1,Verchecco
AAA122613,2,Ocly
AAA122614,1,Ocly
AAA122615,1,Ocly
AAA122616,1,Ocly
AAA122616,2,Ocly
AAA122617,1,Piaris
AAA122617,2,Piaris
AAA122617,3,Piaris
AAA122618,1,Ocly
AAA122619,1,Verchecco
AAA122620,1,Verchecco
AAA122621,1,Verchecco
AAA122622,1,Ocly
AAA122622,2,Verchecco
AAA122623,1,Verchecco
AAA122623,2,Ocly
AAA122624,1,Ocly
AAA122625,1,Verchecco
AAA122625,2,Ocly
AAA122626,1,Piaris
AAA122626,2,Ocly
AAA122626,3,Piaris
AAA122627,1,Verchecco
AAA122628,1,Ocly
AAA122629,1,Ocly
AAA122630,1,Ocly
AAA122631,1,Piaris
AAA122631,2,Ocly
AAA122632,1,Piaris
AAA122632,2,Verchecco
AAA122633,1,Ocly
AAA122634,1,Verchecco
AAA122634,2,Piaris
AAA122634,3,Piaris
AAA122635,1,Ocly
AAA122635,2,Ocly
AAA122635,3,Piaris
AAA122635,4,Ocly
AAA122635,5,Verchecco
AAA122636,1,Ocly
AAA122637,1,Piaris
AAA122637,2,Verchecco
AAA122638,1,Piaris
AAA122639,1,Piaris
AAA122639,2,Piaris
AAA122639,3,Piaris
AAA122640,1,Verchecco
AAA122641,1,Verchecco
AAA122642,1,Ocly
AAA122643,1,Ocly
AAA122644,1,Ocly
AAA122645,1,Piaris
AAA122645,2,Verchecco
AAA122645,3,Piaris
AAA122645,4,Verchecco
AAA122646,1,Verchecco
AAA122646,2,Verchecco
AAA122646,3,Ocly
AAA122647,1,Piaris
AAA122648,1,Verchecco
AAA122648,2,Piaris
AAA122648,3,Piaris
AAA122649,1,Ocly
AAA122650,1,Ocly
AAA122651,1,Verchecco
AAA122651,2,Verchecco
AAA122651,3,Piaris
AAA122652,1,Ocly
AAA122653,1,Verchecco
AAA122653,2,Verchecco
AAA122653,3,Ocly
AAA122654,1,Piaris
AAA122655,1,Verchecco
AAA122655,2,Verchecco
AAA122655,3,Piaris
AAA122656,1,Ocly
AAA122657,1,Ocly
AAA122657,2,Ocly
AAA122657,3,Verchecco
AAA122658,1,Verchecco
AAA122659,1,Ocly
AAA122659,2,Ocly
AAA122660,1,Verchecco
AAA122661,1,Ocly
AAA122661,2,Verchecco
AAA122661,3,Verchecco
AAA122662,1,Ocly
AAA122663,1,Verchecco
AAA122664,1,Ocly
AAA122664,2,Ocly
AAA122664,3,Ocly
AAA122665,1,Piaris
AAA122665,2,Piaris
AAA122665,3,Piaris
AAA122666,1,Verchecco
AAA122666,2,Verchecco
AAA122666,3,Verchecco
AAA122667,1,Piaris
AAA122667,2,Piaris
AAA122667,3,Verchecco
AAA122668,1,Verchecco
AAA122668,2,Verchecco
AAA122668,3,Piaris
AAA122669,1,Piaris
AAA122670,1,Ocly
AAA122671,1,Ocly
AAA122672,1,Verchecco
AAA122672,2,Ocly
AAA122672,3,Piaris
AAA122673,1,Piaris
AAA122673,2,Piaris
AAA122673,3,Piaris
AAA122674,1,Ocly
AAA122674,2,Ocly
AAA122675,1,Verchecco
AAA122676,1,Piaris
AAA122677,1,Verchecco
AAA122678,1,Verchecco
AAA122678,2,Piaris
AAA122678,3,Ocly
AAA122679,1,Verchecco
AAA122680,1,Verchecco
AAA122680,2,Ocly
AAA122680,3,Verchecco
AAA122681,1,Ocly
AAA122682,1,Piaris
AAA122682,2,Piaris
AAA122682,3,Verchecco
AAA122683,1,Ocly
AAA122683,2,Ocly
AAA122684,1,Verchecco
AAA122684,2,Ocly
AAA122685,1,Ocly
AAA122686,1,Verchecco
AAA122687,1,Piaris
AAA122688,1,Ocly
AAA122689,1,Ocly
AAA122690,1,Verchecco
AAA122690,2,Verchecco
AAA122691,1,Ocly
AAA122691,2,Ocly
AAA122691,3,Verchecco
AAA122692,1,Ocly
AAA122692,2,Ocly
AAA122692,3,Ocly
AAA122693,1,Ocly
AAA122693,2,Ocly
AAA122693,3,Verchecco
AAA122693,4,Verchecco
AAA122694,1,Ocly
AAA122695,1,Piaris
AAA122695,2,Piaris
AAA122695,3,Ocly
AAA122696,1,Verchecco
AAA122697,1,Verchecco
AAA122697,2,Ocly
AAA122697,3,Verchecco
AAA122698,1,Ocly
AAA122699,1,Piaris
AAA122700,1,Piaris
AAA122700,2,Verchecco
AAA122700,3,Ocly
AAA122701,1,Ocly
AAA122702,1,Ocly
AAA122703,1,Ocly
AAA122703,2,Piaris
AAA122703,3,Ocly
AAA122704,1,Ocly
AAA122705,1,Verchecco
AAA122706,1,Verchecco
AAA122707,1,Verchecco
