report_id,timestamp,error_type,severity,active_users
2107,2023-11-01 20:00:00,Rendering,low,23050
2108,2023-11-01 20:00:00,Frozen,low,23050
2109,2023-11-01 20:00:00,UX,low,23050
2110,2023-11-01 20:00:00,UX,low,23050
2111,2023-11-01 20:00:00,Data Loss,low,23050
2112,2023-11-01 20:00:00,Slow,low,23050
2113,2023-11-02 13:00:00,Rendering,low,26684
2114,2023-11-02 13:00:00,UX,low,26684
2115,2023-11-02 13:00:00,UX,low,26684
2116,2023-11-02 13:00:00,System Outage,low,26684
2117,2023-11-02 13:00:00,Frozen,low,26684
2118,2023-11-02 13:00:00,Rendering,low,26684
2119,2023-11-02 13:00:00,Frozen,low,26684
2120,2023-11-02 14:00:00,Slow,low,28537
2121,2023-11-02 14:00:00,Login,low,28537
2122,2023-11-02 14:00:00,Slow,low,28537
2123,2023-11-02 14:00:00,Rendering,low,28537
2124,2023-11-02 14:00:00,UX,low,28537
2125,2023-11-02 14:00:00,Slow,low,28537
2126,2023-11-02 14:00:00,UX,low,28537
2127,2023-11-02 15:00:00,Slow,low,26845
2128,2023-11-02 15:00:00,Slow,low,26845
2129,2023-11-02 15:00:00,Frozen,low,26845
2130,2023-11-02 15:00:00,Slow,low,26845
2131,2023-11-02 15:00:00,Slow,low,26845
2132,2023-11-02 15:00:00,System Outage,low,26845
2133,2023-11-02 15:00:00,Slow,low,26845
2134,2023-11-02 16:00:00,Frozen,low,20334
2135,2023-11-02 16:00:00,Frozen,low,20334
2136,2023-11-02 16:00:00,Login,low,20334
2137,2023-11-02 16:00:00,Data Loss,low,20334
2138,2023-11-02 16:00:00,UX,low,20334
2139,2023-11-02 18:00:00,Rendering,low,24209
2140,2023-11-02 18:00:00,UX,low,24209
2141,2023-11-02 18:00:00,UX,low,24209
2142,2023-11-02 18:00:00,Slow,low,24209
2143,2023-11-02 18:00:00,Login,low,24209
2144,2023-11-02 18:00:00,Slow,low,24209
2145,2023-11-02 19:00:00,System Outage,low,23217
2146,2023-11-02 19:00:00,UX,low,23217
2147,2023-11-02 19:00:00,Data Loss,low,23217
2148,2023-11-02 19:00:00,System Outage,low,23217
2149,2023-11-02 19:00:00,Frozen,low,23217
2150,2023-11-02 19:00:00,Rendering,low,23217
2151,2023-11-03 15:00:00,Slow,high,33773
2152,2023-11-03 15:00:00,Frozen,high,33773
2153,2023-11-03 15:00:00,Data Loss,high,33773
2154,2023-11-03 15:00:00,Slow,high,33773
2155,2023-11-03 15:00:00,Login,high,33773
2156,2023-11-03 15:00:00,Frozen,high,33773
2157,2023-11-03 15:00:00,Frozen,high,33773
2158,2023-11-03 15:00:00,System Outage,high,33773
2159,2023-11-03 15:00:00,Slow,high,33773
2160,2023-11-03 15:00:00,Frozen,high,33773
2161,2023-11-03 15:00:00,Data Loss,high,33773
2162,2023-11-03 15:00:00,System Outage,high,33773
2163,2023-11-03 15:00:00,Slow,high,33773
2164,2023-11-03 15:00:00,Login,high,33773
2165,2023-11-03 15:00:00,Login,high,33773
2166,2023-11-03 15:00:00,System Outage,high,33773
2167,2023-11-03 15:00:00,Data Loss,high,33773
2168,2023-11-03 15:00:00,Frozen,high,33773
2169,2023-11-03 15:00:00,Slow,high,33773
2170,2023-11-03 15:00:00,Slow,low,33773
2171,2023-11-03 15:00:00,Slow,low,33773
2172,2023-11-03 15:00:00,Frozen,low,33773
2173,2023-11-03 15:00:00,Slow,low,33773
2174,2023-11-03 15:00:00,Data Loss,low,33773
2175,2023-11-03 15:00:00,UX,low,33773
2176,2023-11-03 15:00:00,Login,low,33773
2177,2023-11-03 15:00:00,UX,low,33773
2178,2023-11-03 15:00:00,Rendering,low,33773
2179,2023-11-03 15:00:00,Slow,low,33773
2180,2023-11-03 16:00:00,UX,low,20997
2181,2023-11-03 16:00:00,UX,low,20997
2182,2023-11-03 16:00:00,UX,low,20997
2183,2023-11-03 16:00:00,Rendering,low,20997
2184,2023-11-03 16:00:00,Login,low,20997
2185,2023-11-03 18:00:00,Slow,low,25375
2186,2023-11-03 18:00:00,UX,low,25375
2187,2023-11-03 18:00:00,Slow,low,25375
2188,2023-11-03 18:00:00,Slow,low,25375
2189,2023-11-03 18:00:00,Slow,low,25375
2190,2023-11-03 18:00:00,UX,low,25375
2191,2023-11-03 19:00:00,Frozen,low,22898
2192,2023-11-03 19:00:00,Frozen,low,22898
2193,2023-11-03 19:00:00,Rendering,low,22898
2194,2023-11-03 19:00:00,Slow,low,22898
2195,2023-11-03 19:00:00,Frozen,low,22898
2196,2023-11-03 19:00:00,Data Loss,low,22898
2197,2023-11-03 20:00:00,UX,low,22370
2198,2023-11-03 20:00:00,Rendering,low,22370
2199,2023-11-03 20:00:00,Login,low,22370
2200,2023-11-03 20:00:00,Data Loss,low,22370
2201,2023-11-03 20:00:00,Data Loss,low,22370
2202,2023-11-03 20:00:00,Login,low,22370
2203,2023-11-03 21:00:00,Login,low,23658
2204,2023-11-03 21:00:00,Frozen,low,23658
2205,2023-11-03 21:00:00,Slow,low,23658
2206,2023-11-03 21:00:00,Frozen,low,23658
2207,2023-11-03 21:00:00,Frozen,low,23658
2208,2023-11-03 21:00:00,UX,low,23658
2209,2023-11-06 15:00:00,Login,low,25799
2210,2023-11-06 15:00:00,Data Loss,low,25799
2211,2023-11-06 15:00:00,Slow,low,25799
2212,2023-11-06 15:00:00,Rendering,low,25799
2213,2023-11-06 15:00:00,Frozen,low,25799
2214,2023-11-06 15:00:00,Login,low,25799
2215,2023-11-06 17:00:00,Login,low,20456
2216,2023-11-06 17:00:00,Rendering,low,20456
2217,2023-11-06 17:00:00,UX,low,20456
2218,2023-11-06 17:00:00,System Outage,low,20456
2219,2023-11-06 17:00:00,System Outage,low,20456
2220,2023-11-06 18:00:00,Rendering,low,24919
2221,2023-11-06 18:00:00,System Outage,low,24919
2222,2023-11-06 18:00:00,Slow,low,24919
2223,2023-11-06 18:00:00,UX,low,24919
2224,2023-11-06 18:00:00,Slow,low,24919
2225,2023-11-06 18:00:00,Data Loss,low,24919
2226,2023-11-06 20:00:00,Slow,low,21845
2227,2023-11-06 20:00:00,Rendering,low,21845
2228,2023-11-06 20:00:00,Data Loss,low,21845
2229,2023-11-06 20:00:00,System Outage,low,21845
2230,2023-11-06 20:00:00,Slow,low,21845
2231,2023-11-07 13:00:00,Slow,low,25742
2232,2023-11-07 13:00:00,Slow,low,25742
2233,2023-11-07 13:00:00,Frozen,low,25742
2234,2023-11-07 13:00:00,Slow,low,25742
2235,2023-11-07 13:00:00,Slow,low,25742
2236,2023-11-07 13:00:00,UX,low,25742
2237,2023-11-07 14:00:00,Frozen,low,27298
2238,2023-11-07 14:00:00,Frozen,low,27298
2239,2023-11-07 14:00:00,Slow,low,27298
2240,2023-11-07 14:00:00,Login,low,27298
2241,2023-11-07 14:00:00,Rendering,low,27298
2242,2023-11-07 14:00:00,Slow,low,27298
2243,2023-11-07 14:00:00,Login,low,27298
2244,2023-11-07 15:00:00,Frozen,high,33190
2245,2023-11-07 15:00:00,Data Loss,high,33190
2246,2023-11-07 15:00:00,Slow,high,33190
2247,2023-11-07 15:00:00,Frozen,high,33190
2248,2023-11-07 15:00:00,System Outage,high,33190
2249,2023-11-07 15:00:00,Frozen,high,33190
2250,2023-11-07 15:00:00,Data Loss,high,33190
2251,2023-11-07 15:00:00,System Outage,high,33190
2252,2023-11-07 15:00:00,System Outage,high,33190
2253,2023-11-07 15:00:00,Login,high,33190
2254,2023-11-07 15:00:00,Login,high,33190
2255,2023-11-07 15:00:00,System Outage,high,33190
2256,2023-11-07 15:00:00,Slow,high,33190
2257,2023-11-07 15:00:00,System Outage,high,33190
2258,2023-11-07 15:00:00,System Outage,high,33190
2259,2023-11-07 15:00:00,Data Loss,high,33190
2260,2023-11-07 15:00:00,Frozen,high,33190
2261,2023-11-07 15:00:00,Frozen,high,33190
2262,2023-11-07 15:00:00,Frozen,low,33190
2263,2023-11-07 15:00:00,UX,low,33190
2264,2023-11-07 15:00:00,UX,low,33190
2265,2023-11-07 15:00:00,Data Loss,low,33190
2266,2023-11-07 15:00:00,UX,low,33190
2267,2023-11-07 15:00:00,Slow,low,33190
2268,2023-11-07 15:00:00,Frozen,low,33190
2269,2023-11-07 15:00:00,Frozen,low,33190
2270,2023-11-07 15:00:00,Slow,low,33190
2271,2023-11-07 15:00:00,Slow,low,33190
2272,2023-11-07 16:00:00,Frozen,low,26718
2273,2023-11-07 16:00:00,Rendering,low,26718
2274,2023-11-07 16:00:00,UX,low,26718
2275,2023-11-07 16:00:00,Data Loss,low,26718
2276,2023-11-07 16:00:00,Slow,low,26718
2277,2023-11-07 16:00:00,Slow,low,26718
2278,2023-11-07 16:00:00,UX,low,26718
2279,2023-11-07 18:00:00,UX,low,21736
2280,2023-11-07 18:00:00,Slow,low,21736
2281,2023-11-07 18:00:00,Rendering,low,21736
2282,2023-11-07 18:00:00,Frozen,low,21736
2283,2023-11-07 18:00:00,Slow,low,21736
2284,2023-11-07 19:00:00,System Outage,low,23761
2285,2023-11-07 19:00:00,Login,low,23761
2286,2023-11-07 19:00:00,Frozen,low,23761
2287,2023-11-07 19:00:00,Frozen,low,23761
2288,2023-11-07 19:00:00,UX,low,23761
2289,2023-11-07 19:00:00,Slow,low,23761
2290,2023-11-07 20:00:00,Slow,low,25451
2291,2023-11-07 20:00:00,Rendering,low,25451
2292,2023-11-07 20:00:00,Frozen,low,25451
2293,2023-11-07 20:00:00,UX,low,25451
2294,2023-11-07 20:00:00,Rendering,low,25451
2295,2023-11-07 20:00:00,Frozen,low,25451
2296,2023-11-07 23:00:00,Frozen,low,22324
2297,2023-11-07 23:00:00,Frozen,low,22324
2298,2023-11-07 23:00:00,Rendering,low,22324
2299,2023-11-07 23:00:00,UX,low,22324
2300,2023-11-07 23:00:00,Slow,low,22324
2301,2023-11-07 23:00:00,Rendering,low,22324
2302,2023-11-08 14:00:00,Slow,low,26018
2303,2023-11-08 14:00:00,Rendering,low,26018
2304,2023-11-08 14:00:00,System Outage,low,26018
2305,2023-11-08 14:00:00,System Outage,low,26018
2306,2023-11-08 14:00:00,System Outage,low,26018
2307,2023-11-08 14:00:00,Login,low,26018
2308,2023-11-08 15:00:00,Slow,low,20807
2309,2023-11-08 15:00:00,Login,low,20807
2310,2023-11-08 15:00:00,Frozen,low,20807
2311,2023-11-08 15:00:00,UX,low,20807
2312,2023-11-08 15:00:00,Slow,low,20807
2313,2023-11-08 16:00:00,Login,low,26061
2314,2023-11-08 16:00:00,Login,low,26061
2315,2023-11-08 16:00:00,Frozen,low,26061
2316,2023-11-08 16:00:00,Frozen,low,26061
2317,2023-11-08 16:00:00,Rendering,low,26061
2318,2023-11-08 16:00:00,Login,low,26061
2319,2023-11-08 16:00:00,Frozen,low,26061
2320,2023-11-08 17:00:00,Frozen,low,20182
2321,2023-11-08 17:00:00,UX,low,20182
2322,2023-11-08 17:00:00,Data Loss,low,20182
2323,2023-11-08 17:00:00,UX,low,20182
2324,2023-11-08 17:00:00,Slow,low,20182
2325,2023-11-08 18:00:00,Login,low,24700
2326,2023-11-08 18:00:00,Frozen,low,24700
2327,2023-11-08 18:00:00,UX,low,24700
2328,2023-11-08 18:00:00,Login,low,24700
2329,2023-11-08 18:00:00,Frozen,low,24700
2330,2023-11-08 18:00:00,Frozen,low,24700
2331,2023-11-08 19:00:00,UX,low,20215
2332,2023-11-08 19:00:00,Slow,low,20215
2333,2023-11-08 19:00:00,Slow,low,20215
2334,2023-11-08 19:00:00,UX,low,20215
2335,2023-11-08 19:00:00,Rendering,low,20215
2336,2023-11-08 20:00:00,Slow,low,23049
2337,2023-11-08 20:00:00,Slow,low,23049
2338,2023-11-08 20:00:00,UX,low,23049
2339,2023-11-08 20:00:00,Slow,low,23049
2340,2023-11-08 20:00:00,Slow,low,23049
2341,2023-11-08 20:00:00,Slow,low,23049
2342,2023-11-09 13:00:00,Login,low,26073
2343,2023-11-09 13:00:00,Slow,low,26073
2344,2023-11-09 13:00:00,Rendering,low,26073
2345,2023-11-09 13:00:00,UX,low,26073
2346,2023-11-09 13:00:00,Rendering,low,26073
2347,2023-11-09 13:00:00,Frozen,low,26073
2348,2023-11-09 13:00:00,UX,low,26073
2349,2023-11-09 14:00:00,System Outage,high,34372
2350,2023-11-09 14:00:00,Login,high,34372
2351,2023-11-09 14:00:00,Slow,high,34372
2352,2023-11-09 14:00:00,System Outage,high,34372
2353,2023-11-09 14:00:00,Login,high,34372
2354,2023-11-09 14:00:00,Login,high,34372
2355,2023-11-09 14:00:00,Frozen,high,34372
2356,2023-11-09 14:00:00,Login,high,34372
2357,2023-11-09 14:00:00,Slow,high,34372
2358,2023-11-09 14:00:00,System Outage,high,34372
2359,2023-11-09 14:00:00,Frozen,high,34372
2360,2023-11-09 14:00:00,Slow,high,34372
2361,2023-11-09 14:00:00,Frozen,high,34372
2362,2023-11-09 14:00:00,System Outage,high,34372
2363,2023-11-09 14:00:00,Login,high,34372
2364,2023-11-09 14:00:00,System Outage,high,34372
2365,2023-11-09 14:00:00,System Outage,high,34372
2366,2023-11-09 14:00:00,System Outage,high,34372
2367,2023-11-09 14:00:00,System Outage,high,34372
2368,2023-11-09 14:00:00,UX,low,34372
2369,2023-11-09 14:00:00,UX,low,34372
2370,2023-11-09 14:00:00,Frozen,low,34372
2371,2023-11-09 14:00:00,Slow,low,34372
2372,2023-11-09 14:00:00,Slow,low,34372
2373,2023-11-09 14:00:00,Frozen,low,34372
2374,2023-11-09 14:00:00,Frozen,low,34372
2375,2023-11-09 14:00:00,System Outage,low,34372
2376,2023-11-09 14:00:00,UX,low,34372
2377,2023-11-09 14:00:00,Login,low,34372
2378,2023-11-09 18:00:00,Login,low,25747
2379,2023-11-09 18:00:00,Slow,low,25747
2380,2023-11-09 18:00:00,UX,low,25747
2381,2023-11-09 18:00:00,Login,low,25747
2382,2023-11-09 18:00:00,Rendering,low,25747
2383,2023-11-09 18:00:00,Slow,low,25747
2384,2023-11-09 20:00:00,Slow,low,20697
2385,2023-11-09 20:00:00,Slow,low,20697
2386,2023-11-09 20:00:00,Slow,low,20697
2387,2023-11-09 20:00:00,Login,low,20697
2388,2023-11-09 20:00:00,UX,low,20697
2389,2023-11-09 23:00:00,Login,low,22358
2390,2023-11-09 23:00:00,System Outage,low,22358
2391,2023-11-09 23:00:00,Login,low,22358
2392,2023-11-09 23:00:00,Slow,low,22358
2393,2023-11-09 23:00:00,Slow,low,22358
2394,2023-11-09 23:00:00,UX,low,22358
2395,2023-11-10 13:00:00,Login,low,25558
2396,2023-11-10 13:00:00,Slow,low,25558
2397,2023-11-10 13:00:00,Rendering,low,25558
2398,2023-11-10 13:00:00,UX,low,25558
2399,2023-11-10 13:00:00,Login,low,25558
2400,2023-11-10 13:00:00,Slow,low,25558
2401,2023-11-10 14:00:00,Login,low,26267
2402,2023-11-10 14:00:00,Rendering,low,26267
2403,2023-11-10 14:00:00,Frozen,low,26267
2404,2023-11-10 14:00:00,Frozen,low,26267
2405,2023-11-10 14:00:00,Login,low,26267
2406,2023-11-10 14:00:00,Login,low,26267
2407,2023-11-10 14:00:00,Slow,low,26267
2408,2023-11-10 15:00:00,Slow,low,27416
2409,2023-11-10 15:00:00,UX,low,27416
2410,2023-11-10 15:00:00,Slow,low,27416
2411,2023-11-10 15:00:00,Frozen,low,27416
2412,2023-11-10 15:00:00,Frozen,low,27416
2413,2023-11-10 15:00:00,UX,low,27416
2414,2023-11-10 15:00:00,Frozen,low,27416
2415,2023-11-10 16:00:00,Rendering,low,25949
2416,2023-11-10 16:00:00,Rendering,low,25949
2417,2023-11-10 16:00:00,Frozen,low,25949
2418,2023-11-10 16:00:00,Frozen,low,25949
2419,2023-11-10 16:00:00,Data Loss,low,25949
2420,2023-11-10 16:00:00,Slow,low,25949
2421,2023-11-10 18:00:00,Login,low,24315
2422,2023-11-10 18:00:00,Data Loss,low,24315
2423,2023-11-10 18:00:00,Data Loss,low,24315
2424,2023-11-10 18:00:00,Data Loss,low,24315
2425,2023-11-10 18:00:00,Frozen,low,24315
2426,2023-11-10 18:00:00,Frozen,low,24315
2427,2023-11-10 19:00:00,Data Loss,low,23571
2428,2023-11-10 19:00:00,UX,low,23571
2429,2023-11-10 19:00:00,Frozen,low,23571
2430,2023-11-10 19:00:00,Frozen,low,23571
2431,2023-11-10 19:00:00,UX,low,23571
2432,2023-11-10 19:00:00,Frozen,low,23571
2433,2023-11-10 22:00:00,Slow,low,23769
2434,2023-11-10 22:00:00,Login,low,23769
2435,2023-11-10 22:00:00,Login,low,23769
2436,2023-11-10 22:00:00,UX,low,23769
2437,2023-11-10 22:00:00,Login,low,23769
2438,2023-11-10 22:00:00,Frozen,low,23769
2439,2023-11-13 14:00:00,Slow,low,25554
2440,2023-11-13 14:00:00,Frozen,low,25554
2441,2023-11-13 14:00:00,Data Loss,low,25554
2442,2023-11-13 14:00:00,Frozen,low,25554
2443,2023-11-13 14:00:00,Frozen,low,25554
2444,2023-11-13 14:00:00,Slow,low,25554
2445,2023-11-13 15:00:00,Login,high,33731
2446,2023-11-13 15:00:00,Slow,high,33731
2447,2023-11-13 15:00:00,Frozen,high,33731
2448,2023-11-13 15:00:00,Login,high,33731
2449,2023-11-13 15:00:00,Login,high,33731
2450,2023-11-13 15:00:00,Frozen,high,33731
2451,2023-11-13 15:00:00,Slow,high,33731
2452,2023-11-13 15:00:00,System Outage,high,33731
2453,2023-11-13 15:00:00,Login,high,33731
2454,2023-11-13 15:00:00,System Outage,high,33731
2455,2023-11-13 15:00:00,Frozen,high,33731
2456,2023-11-13 15:00:00,Frozen,high,33731
2457,2023-11-13 15:00:00,Slow,high,33731
2458,2023-11-13 15:00:00,Slow,high,33731
2459,2023-11-13 15:00:00,System Outage,high,33731
2460,2023-11-13 15:00:00,Login,high,33731
2461,2023-11-13 15:00:00,Login,high,33731
2462,2023-11-13 15:00:00,Login,high,33731
2463,2023-11-13 15:00:00,Frozen,high,33731
2464,2023-11-13 15:00:00,Frozen,low,33731
2465,2023-11-13 15:00:00,UX,low,33731
2466,2023-11-13 15:00:00,Frozen,low,33731
2467,2023-11-13 15:00:00,Login,low,33731
2468,2023-11-13 15:00:00,Frozen,low,33731
2469,2023-11-13 15:00:00,Frozen,low,33731
2470,2023-11-13 15:00:00,UX,low,33731
2471,2023-11-13 15:00:00,Frozen,low,33731
2472,2023-11-13 15:00:00,Slow,low,33731
2473,2023-11-13 15:00:00,UX,low,33731
2474,2023-11-13 16:00:00,Rendering,low,27119
2475,2023-11-13 16:00:00,Slow,low,27119
2476,2023-11-13 16:00:00,Login,low,27119
2477,2023-11-13 16:00:00,Slow,low,27119
2478,2023-11-13 16:00:00,UX,low,27119
2479,2023-11-13 16:00:00,Slow,low,27119
2480,2023-11-13 16:00:00,Frozen,low,27119
2481,2023-11-13 18:00:00,Slow,low,23537
2482,2023-11-13 18:00:00,Login,low,23537
2483,2023-11-13 18:00:00,Frozen,low,23537
2484,2023-11-13 18:00:00,Slow,low,23537
2485,2023-11-13 18:00:00,Login,low,23537
2486,2023-11-13 18:00:00,Rendering,low,23537
2487,2023-11-13 19:00:00,Slow,low,21119
2488,2023-11-13 19:00:00,Frozen,low,21119
2489,2023-11-13 19:00:00,Slow,low,21119
2490,2023-11-13 19:00:00,Login,low,21119
2491,2023-11-13 19:00:00,UX,low,21119
2492,2023-11-13 21:00:00,UX,low,22241
2493,2023-11-13 21:00:00,Slow,low,22241
2494,2023-11-13 21:00:00,Slow,low,22241
2495,2023-11-13 21:00:00,Slow,low,22241
2496,2023-11-13 21:00:00,UX,low,22241
2497,2023-11-13 21:00:00,UX,low,22241
2498,2023-11-14 14:00:00,Slow,low,26793
2499,2023-11-14 14:00:00,System Outage,low,26793
2500,2023-11-14 14:00:00,Frozen,low,26793
2501,2023-11-14 14:00:00,UX,low,26793
2502,2023-11-14 14:00:00,Frozen,low,26793
2503,2023-11-14 14:00:00,Login,low,26793
2504,2023-11-14 14:00:00,Slow,low,26793
2505,2023-11-14 15:00:00,Slow,low,25781
2506,2023-11-14 15:00:00,UX,low,25781
2507,2023-11-14 15:00:00,UX,low,25781
2508,2023-11-14 15:00:00,Slow,low,25781
2509,2023-11-14 15:00:00,UX,low,25781
2510,2023-11-14 15:00:00,Slow,low,25781
2511,2023-11-14 16:00:00,UX,low,20607
2512,2023-11-14 16:00:00,Slow,low,20607
2513,2023-11-14 16:00:00,Login,low,20607
2514,2023-11-14 16:00:00,Login,low,20607
2515,2023-11-14 16:00:00,Login,low,20607
2516,2023-11-14 19:00:00,Frozen,low,21879
2517,2023-11-14 19:00:00,UX,low,21879
2518,2023-11-14 19:00:00,Slow,low,21879
2519,2023-11-14 19:00:00,Rendering,low,21879
2520,2023-11-14 19:00:00,Slow,low,21879
2521,2023-11-14 20:00:00,Login,low,23501
2522,2023-11-14 20:00:00,Login,low,23501
2523,2023-11-14 20:00:00,Frozen,low,23501
2524,2023-11-14 20:00:00,Frozen,low,23501
2525,2023-11-14 20:00:00,Rendering,low,23501
2526,2023-11-14 20:00:00,Slow,low,23501
2527,2023-11-15 14:00:00,Slow,high,33852
2528,2023-11-15 14:00:00,Frozen,high,33852
2529,2023-11-15 14:00:00,Frozen,high,33852
2530,2023-11-15 14:00:00,System Outage,high,33852
2531,2023-11-15 14:00:00,Data Loss,high,33852
2532,2023-11-15 14:00:00,Data Loss,high,33852
2533,2023-11-15 14:00:00,Slow,high,33852
2534,2023-11-15 14:00:00,Frozen,high,33852
2535,2023-11-15 14:00:00,Login,high,33852
2536,2023-11-15 14:00:00,Frozen,high,33852
2537,2023-11-15 14:00:00,Login,high,33852
2538,2023-11-15 14:00:00,Login,high,33852
2539,2023-11-15 14:00:00,Login,high,33852
2540,2023-11-15 14:00:00,Frozen,high,33852
2541,2023-11-15 14:00:00,Frozen,high,33852
2542,2023-11-15 14:00:00,Frozen,high,33852
2543,2023-11-15 14:00:00,Slow,high,33852
2544,2023-11-15 14:00:00,Frozen,high,33852
2545,2023-11-15 14:00:00,Login,high,33852
2546,2023-11-15 14:00:00,Slow,low,33852
2547,2023-11-15 14:00:00,Frozen,low,33852
2548,2023-11-15 14:00:00,UX,low,33852
2549,2023-11-15 14:00:00,Slow,low,33852
2550,2023-11-15 14:00:00,Login,low,33852
2551,2023-11-15 14:00:00,UX,low,33852
2552,2023-11-15 14:00:00,Login,low,33852
2553,2023-11-15 14:00:00,Slow,low,33852
2554,2023-11-15 14:00:00,UX,low,33852
2555,2023-11-15 14:00:00,Slow,low,33852
2556,2023-11-15 15:00:00,Login,low,26714
2557,2023-11-15 15:00:00,Slow,low,26714
2558,2023-11-15 15:00:00,Frozen,low,26714
2559,2023-11-15 15:00:00,Slow,low,26714
2560,2023-11-15 15:00:00,UX,low,26714
2561,2023-11-15 15:00:00,Slow,low,26714
2562,2023-11-15 15:00:00,System Outage,low,26714
2563,2023-11-15 16:00:00,Data Loss,low,20163
2564,2023-11-15 16:00:00,Slow,low,20163
2565,2023-11-15 16:00:00,UX,low,20163
2566,2023-11-15 16:00:00,Login,low,20163
2567,2023-11-15 16:00:00,Login,low,20163
2568,2023-11-15 19:00:00,Frozen,low,20059
2569,2023-11-15 19:00:00,Frozen,low,20059
2570,2023-11-15 19:00:00,Slow,low,20059
2571,2023-11-15 19:00:00,Slow,low,20059
2572,2023-11-15 19:00:00,Slow,low,20059
2573,2023-11-15 20:00:00,Login,low,25080
2574,2023-11-15 20:00:00,Slow,low,25080
2575,2023-11-15 20:00:00,Frozen,low,25080
2576,2023-11-15 20:00:00,Login,low,25080
2577,2023-11-15 20:00:00,Slow,low,25080
2578,2023-11-15 20:00:00,Slow,low,25080
2579,2023-11-15 23:00:00,Rendering,low,23930
2580,2023-11-15 23:00:00,Slow,low,23930
2581,2023-11-15 23:00:00,UX,low,23930
2582,2023-11-15 23:00:00,UX,low,23930
2583,2023-11-15 23:00:00,Frozen,low,23930
2584,2023-11-15 23:00:00,Frozen,low,23930
2585,2023-11-16 14:00:00,Slow,low,26650
2586,2023-11-16 14:00:00,UX,low,26650
2587,2023-11-16 14:00:00,Login,low,26650
2588,2023-11-16 14:00:00,Slow,low,26650
2589,2023-11-16 14:00:00,Login,low,26650
2590,2023-11-16 14:00:00,UX,low,26650
2591,2023-11-16 14:00:00,Slow,low,26650
2592,2023-11-16 15:00:00,Slow,low,25357
2593,2023-11-16 15:00:00,Login,low,25357
2594,2023-11-16 15:00:00,Slow,low,25357
2595,2023-11-16 15:00:00,System Outage,low,25357
2596,2023-11-16 15:00:00,Slow,low,25357
2597,2023-11-16 15:00:00,Frozen,low,25357
2598,2023-11-16 16:00:00,Slow,low,25992
2599,2023-11-16 16:00:00,Frozen,low,25992
2600,2023-11-16 16:00:00,Slow,low,25992
2601,2023-11-16 16:00:00,Frozen,low,25992
2602,2023-11-16 16:00:00,Login,low,25992
2603,2023-11-16 16:00:00,Data Loss,low,25992
2604,2023-11-16 16:00:00,Frozen,low,25992
2605,2023-11-16 18:00:00,UX,low,23939
2606,2023-11-16 18:00:00,UX,low,23939
2607,2023-11-16 18:00:00,Slow,low,23939
2608,2023-11-16 18:00:00,Slow,low,23939
2609,2023-11-16 18:00:00,Slow,low,23939
2610,2023-11-16 18:00:00,Rendering,low,23939
2611,2023-11-16 19:00:00,System Outage,low,25060
2612,2023-11-16 19:00:00,Slow,low,25060
2613,2023-11-16 19:00:00,Slow,low,25060
2614,2023-11-16 19:00:00,Frozen,low,25060
2615,2023-11-16 19:00:00,Slow,low,25060
2616,2023-11-16 19:00:00,Slow,low,25060
2617,2023-11-16 20:00:00,UX,low,21364
2618,2023-11-16 20:00:00,System Outage,low,21364
2619,2023-11-16 20:00:00,Login,low,21364
2620,2023-11-16 20:00:00,Frozen,low,21364
2621,2023-11-16 20:00:00,Rendering,low,21364
2622,2023-11-16 21:00:00,UX,low,22800
2623,2023-11-16 21:00:00,Frozen,low,22800
2624,2023-11-16 21:00:00,Login,low,22800
2625,2023-11-16 21:00:00,Frozen,low,22800
2626,2023-11-16 21:00:00,Frozen,low,22800
2627,2023-11-16 21:00:00,Slow,low,22800
2628,2023-11-16 22:00:00,Login,low,22997
2629,2023-11-16 22:00:00,Frozen,low,22997
2630,2023-11-16 22:00:00,UX,low,22997
2631,2023-11-16 22:00:00,Slow,low,22997
2632,2023-11-16 22:00:00,Login,low,22997
2633,2023-11-16 22:00:00,Slow,low,22997
2634,2023-11-17 15:00:00,Login,low,26930
2635,2023-11-17 15:00:00,Slow,low,26930
2636,2023-11-17 15:00:00,UX,low,26930
2637,2023-11-17 15:00:00,Login,low,26930
2638,2023-11-17 15:00:00,Rendering,low,26930
2639,2023-11-17 15:00:00,Data Loss,low,26930
2640,2023-11-17 15:00:00,Rendering,low,26930
2641,2023-11-17 16:00:00,Slow,low,28398
2642,2023-11-17 16:00:00,Slow,low,28398
2643,2023-11-17 16:00:00,Slow,low,28398
2644,2023-11-17 16:00:00,UX,low,28398
2645,2023-11-17 16:00:00,Frozen,low,28398
2646,2023-11-17 16:00:00,UX,low,28398
2647,2023-11-17 16:00:00,Rendering,low,28398
2648,2023-11-17 18:00:00,UX,low,22306
2649,2023-11-17 18:00:00,UX,low,22306
2650,2023-11-17 18:00:00,Login,low,22306
2651,2023-11-17 18:00:00,Slow,low,22306
2652,2023-11-17 18:00:00,Frozen,low,22306
2653,2023-11-17 18:00:00,Frozen,low,22306
2654,2023-11-17 19:00:00,Rendering,low,22515
2655,2023-11-17 19:00:00,Login,low,22515
2656,2023-11-17 19:00:00,Slow,low,22515
2657,2023-11-17 19:00:00,Rendering,low,22515
2658,2023-11-17 19:00:00,Slow,low,22515
2659,2023-11-17 19:00:00,Slow,low,22515
2660,2023-11-17 20:00:00,Login,low,22246
2661,2023-11-17 20:00:00,UX,low,22246
